run,step,ema_tau
pred_moco_sched,48900,0.9489
pred_moco_sched,49000,0.9490000000000001
pred_moco_sched,49100,0.9491
pred_moco_sched,49200,0.9492
pred_moco_sched,49300,0.9493
pred_moco_sched,49400,0.9494
pred_moco_sched,49500,0.9495
pred_moco_sched,49600,0.9496
pred_moco_sched,49700,0.9497
pred_moco_sched,49800,0.9498
pred_moco_sched,49900,0.9499
pred_moco_sched,50000,0.95
pred_moco_sched,50100,0.9501000000000001
pred_moco_sched,50200,0.9502
pred_moco_sched,50300,0.9503
pred_moco_sched,50400,0.9504
pred_moco_sched,50500,0.9505
pred_moco_sched,50600,0.9506
pred_moco_sched,50700,0.9507
pred_moco_sched,50800,0.9508
pred_moco_sched,50900,0.9509
pred_moco_sched,51000,0.9510000000000001
pred_moco_sched,51100,0.9511000000000001
pred_moco_sched,51200,0.9512
pred_moco_sched,51300,0.9513
pred_moco_sched,51400,0.9514
pred_moco_sched,51500,0.9515
pred_moco_sched,51600,0.9516
pred_moco_sched,51700,0.9517
pred_moco_sched,51800,0.9518
pred_moco_sched,51900,0.9519
pred_moco_sched,52000,0.952
pred_moco_sched,52100,0.9521000000000001
pred_moco_sched,52200,0.9522
pred_moco_sched,52300,0.9523
pred_moco_sched,52400,0.9524
pred_moco_sched,52500,0.9525
pred_moco_sched,52600,0.9526
pred_moco_sched,52700,0.9527
pred_moco_sched,52800,0.9528
pred_moco_sched,52900,0.9529
pred_moco_sched,53000,0.9530000000000001
pred_moco_sched,53100,0.9531000000000001
pred_moco_sched,53200,0.9532
pred_moco_sched,53300,0.9533
pred_moco_sched,53400,0.9534
pred_moco_sched,53500,0.9535
pred_moco_sched,53600,0.9536
pred_moco_sched,53700,0.9537
pred_moco_sched,53800,0.9538
pred_moco_sched,53900,0.9539
pred_moco_sched,54000,0.954
pred_moco_sched,54100,0.9541000000000001
pred_moco_sched,54200,0.9542
pred_moco_sched,54300,0.9543
pred_moco_sched,54400,0.9544
pred_moco_sched,54500,0.9545
pred_moco_sched,54600,0.9546
pred_moco_sched,54700,0.9547
pred_moco_sched,54800,0.9548
pred_moco_sched,54900,0.9549
pred_moco_sched,55000,0.9550000000000001
pred_moco_sched,55100,0.9551000000000001
pred_moco_sched,55200,0.9552
pred_moco_sched,55300,0.9553
pred_moco_sched,55400,0.9554
pred_moco_sched,55500,0.9555
pred_moco_sched,55600,0.9556
pred_moco_sched,55700,0.9557
pred_moco_sched,55800,0.9558
pred_moco_sched,55900,0.9559
pred_moco_sched,56000,0.956
pred_moco_sched,56100,0.9561000000000001
pred_moco_sched,56200,0.9562
pred_moco_sched,56300,0.9563
pred_moco_sched,56400,0.9564
pred_moco_sched,56500,0.9565
pred_moco_sched,56600,0.9566
pred_moco_sched,56700,0.9567
pred_moco_sched,56800,0.9568
pred_moco_sched,56900,0.9569
pred_moco_sched,57000,0.957
pred_moco_sched,57100,0.9571000000000001
pred_moco_sched,57200,0.9572
pred_moco_sched,57300,0.9573
pred_moco_sched,57400,0.9574
pred_moco_sched,57500,0.9575
pred_moco_sched,57600,0.9576
pred_moco_sched,57700,0.9577
pred_moco_sched,57800,0.9578
pred_moco_sched,57900,0.9579
pred_moco_sched,58000,0.958
pred_moco_sched,58100,0.9581
pred_moco_sched,58200,0.9582
pred_moco_sched,58300,0.9583
pred_moco_sched,58400,0.9584
pred_moco_sched,58500,0.9585
pred_moco_sched,58600,0.9586
pred_moco_sched,58700,0.9587
pred_moco_sched,58800,0.9588
pred_moco_sched,58900,0.9589
pred_moco_sched,59000,0.959
pred_moco_sched,59100,0.9591000000000001
pred_moco_sched,59200,0.9592
pred_moco_sched,59300,0.9593
pred_moco_sched,59400,0.9594
pred_moco_sched,59500,0.9595
pred_moco_sched,59600,0.9596
pred_moco_sched,59700,0.9597
pred_moco_sched,59800,0.9598
pred_moco_sched,59900,0.9599
pred_moco_sched,60000,0.96
pred_moco_sched,60100,0.9601
pred_moco_sched,60200,0.9602
pred_moco_sched,60300,0.9603
pred_moco_sched,60400,0.9604
pred_moco_sched,60500,0.9605
pred_moco_sched,60600,0.9606
pred_moco_sched,60700,0.9607
pred_moco_sched,60800,0.9608
pred_moco_sched,60900,0.9609
pred_moco_sched,61000,0.961
pred_moco_sched,61100,0.9611000000000001
pred_moco_sched,61200,0.9612
pred_moco_sched,61300,0.9613
pred_moco_sched,61400,0.9614
pred_moco_sched,61500,0.9615
pred_moco_sched,61600,0.9616
pred_moco_sched,61700,0.9617
pred_moco_sched,61800,0.9618
pred_moco_sched,61900,0.9619
pred_moco_sched,62000,0.962
pred_moco_sched,62100,0.9621
pred_moco_sched,62200,0.9622
pred_moco_sched,62300,0.9623
pred_moco_sched,62400,0.9624
pred_moco_sched,62500,0.9625
pred_moco_sched,62600,0.9626
pred_moco_sched,62700,0.9627
pred_moco_sched,62800,0.9628
pred_moco_sched,62900,0.9629
pred_moco_sched,63000,0.963
pred_moco_sched,63100,0.9631000000000001
pred_moco_sched,63200,0.9632000000000001
pred_moco_sched,63300,0.9633
pred_moco_sched,63400,0.9634
pred_moco_sched,63500,0.9635
pred_moco_sched,63600,0.9636
pred_moco_sched,63700,0.9637
pred_moco_sched,63800,0.9638
pred_moco_sched,63900,0.9639
pred_moco_sched,64000,0.964
pred_moco_sched,64100,0.9641
pred_moco_sched,64200,0.9642000000000001
pred_moco_sched,64300,0.9643
pred_moco_sched,64400,0.9644
pred_moco_sched,64500,0.9645
pred_moco_sched,64600,0.9646
pred_moco_sched,64700,0.9647
pred_moco_sched,64800,0.9648
pred_moco_sched,64900,0.9649
pred_moco_sched,65000,0.965
pred_moco_sched,65100,0.9651000000000001
pred_moco_sched,65200,0.9652000000000001
pred_moco_sched,65300,0.9653
pred_moco_sched,65400,0.9654
pred_moco_sched,65500,0.9655
pred_moco_sched,65600,0.9656
pred_moco_sched,65700,0.9657
pred_moco_sched,65800,0.9658
pred_moco_sched,65900,0.9659
pred_moco_sched,66000,0.966
pred_moco_sched,66100,0.9661
pred_moco_sched,66200,0.9662000000000001
pred_moco_sched,66300,0.9663
pred_moco_sched,66400,0.9664
pred_moco_sched,66500,0.9665
pred_moco_sched,66600,0.9666
pred_moco_sched,66700,0.9667
pred_moco_sched,66800,0.9668
pred_moco_sched,66900,0.9669
pred_moco_sched,67000,0.967
pred_moco_sched,67100,0.9671000000000001
pred_moco_sched,67200,0.9672000000000001
pred_moco_sched,67300,0.9673
pred_moco_sched,67400,0.9674
pred_moco_sched,67500,0.9675
pred_moco_sched,67600,0.9676
pred_moco_sched,67700,0.9677
pred_moco_sched,67800,0.9678
pred_moco_sched,67900,0.9679
pred_moco_sched,68000,0.968
pred_moco_sched,68100,0.9681
pred_moco_sched,68200,0.9682000000000001
pred_moco_sched,68300,0.9683
pred_moco_sched,68400,0.9684
pred_moco_sched,68500,0.9685
pred_moco_sched,68600,0.9686
pred_moco_sched,68700,0.9687
pred_moco_sched,68800,0.9688
pred_moco_sched,68900,0.9689
pred_moco_sched,69000,0.969
pred_moco_sched,69100,0.9691
pred_moco_sched,69200,0.9692000000000001
pred_moco_sched,69300,0.9693
pred_moco_sched,69400,0.9694
pred_moco_sched,69500,0.9695
pred_moco_sched,69600,0.9696
pred_moco_sched,69700,0.9697
pred_moco_sched,69800,0.9698
pred_moco_sched,69900,0.9699
pred_moco_sched,70000,0.97
pred_moco_sched,70100,0.9701
pred_moco_sched,70200,0.9702
pred_moco_sched,70300,0.9702999999999999
pred_moco_sched,70400,0.9704
pred_moco_sched,70500,0.9705
pred_moco_sched,70600,0.9706
pred_moco_sched,70700,0.9707
pred_moco_sched,70800,0.9708
pred_moco_sched,70900,0.9709
pred_moco_sched,71000,0.971
pred_moco_sched,71100,0.9711
pred_moco_sched,71200,0.9712000000000001
pred_moco_sched,71300,0.9713
pred_moco_sched,71400,0.9714
pred_moco_sched,71500,0.9715
pred_moco_sched,71600,0.9716
pred_moco_sched,71700,0.9717
pred_moco_sched,71800,0.9718
pred_moco_sched,71900,0.9719
pred_moco_sched,72000,0.972
pred_moco_sched,72100,0.9721
pred_moco_sched,72200,0.9722
pred_moco_sched,72300,0.9722999999999999
pred_moco_sched,72400,0.9724
pred_moco_sched,72500,0.9725
pred_moco_sched,72600,0.9726
pred_moco_sched,72700,0.9727
pred_moco_sched,72800,0.9728
pred_moco_sched,72900,0.9729
pred_moco_sched,73000,0.973
pred_moco_sched,73100,0.9731
pred_moco_sched,73200,0.9732000000000001
pred_moco_sched,73300,0.9733
pred_moco_sched,73400,0.9734
pred_moco_sched,73500,0.9735
pred_moco_sched,73600,0.9736
pred_moco_sched,73700,0.9737
pred_moco_sched,73800,0.9738
pred_moco_sched,73900,0.9739
pred_moco_sched,74000,0.974
pred_moco_sched,74100,0.9741
pred_moco_sched,74200,0.9742
pred_moco_sched,74300,0.9742999999999999
pred_moco_sched,74400,0.9744
pred_moco_sched,74500,0.9745
pred_moco_sched,74600,0.9746
pred_moco_sched,74700,0.9747
pred_moco_sched,74800,0.9748
pred_moco_sched,74900,0.9749
pred_moco_sched,75000,0.975
pred_moco_sched,75100,0.9751
pred_moco_sched,75200,0.9752000000000001
pred_moco_sched,75300,0.9753000000000001
pred_moco_sched,75400,0.9754
pred_moco_sched,75500,0.9755
pred_moco_sched,75600,0.9756
pred_moco_sched,75700,0.9757
pred_moco_sched,75800,0.9758
pred_moco_sched,75900,0.9759
pred_moco_sched,76000,0.976
pred_moco_sched,76100,0.9761
pred_moco_sched,76200,0.9762
pred_moco_sched,76300,0.9763
pred_moco_sched,76400,0.9764
pred_moco_sched,76500,0.9765
pred_moco_sched,76600,0.9766
pred_moco_sched,76700,0.9767
pred_moco_sched,76800,0.9768
pred_moco_sched,76900,0.9769
pred_moco_sched,77000,0.977
pred_moco_sched,77100,0.9771
pred_moco_sched,77200,0.9772000000000001
pred_moco_sched,77300,0.9773000000000001
pred_moco_sched,77400,0.9774
pred_moco_sched,77500,0.9775
pred_moco_sched,77600,0.9776
pred_moco_sched,77700,0.9777
pred_moco_sched,77800,0.9778
pred_moco_sched,77900,0.9779
pred_moco_sched,78000,0.978
pred_moco_sched,78100,0.9781
pred_moco_sched,78200,0.9782
pred_moco_sched,78300,0.9783
pred_moco_sched,78400,0.9784
pred_moco_sched,78500,0.9785
pred_moco_sched,78600,0.9786
pred_moco_sched,78700,0.9787
pred_moco_sched,78800,0.9788
pred_moco_sched,78900,0.9789
pred_moco_sched,79000,0.979
pred_moco_sched,79100,0.9791
pred_moco_sched,79200,0.9792000000000001
pred_moco_sched,79300,0.9793000000000001
pred_moco_sched,79400,0.9794
pred_moco_sched,79500,0.9795
pred_moco_sched,79600,0.9796
pred_moco_sched,79700,0.9797
pred_moco_sched,79800,0.9798
pred_moco_sched,79900,0.9799
pred_moco_sched,80000,0.98
pred_moco_sched,80100,0.9801
pred_moco_sched,80200,0.9802
pred_moco_sched,80300,0.9803
pred_moco_sched,80400,0.9804
pred_moco_sched,80500,0.9805
pred_moco_sched,80600,0.9806
pred_moco_sched,80700,0.9807
pred_moco_sched,80800,0.9808
pred_moco_sched,80900,0.9809
pred_moco_sched,81000,0.981
pred_moco_sched,81100,0.9811
pred_moco_sched,81200,0.9812000000000001
pred_moco_sched,81300,0.9813
pred_moco_sched,81400,0.9814
pred_moco_sched,81500,0.9815
pred_moco_sched,81600,0.9816
pred_moco_sched,81700,0.9817
pred_moco_sched,81800,0.9818
pred_moco_sched,81900,0.9819
pred_moco_sched,82000,0.982
pred_moco_sched,82100,0.9821
pred_moco_sched,82200,0.9822
pred_moco_sched,82300,0.9823
pred_moco_sched,82400,0.9823999999999999
pred_moco_sched,82500,0.9825
pred_moco_sched,82600,0.9826
pred_moco_sched,82700,0.9827
pred_moco_sched,82800,0.9828
pred_moco_sched,82900,0.9829
pred_moco_sched,83000,0.983
pred_moco_sched,83100,0.9831
pred_moco_sched,83200,0.9832
pred_moco_sched,83300,0.9833
pred_moco_sched,83400,0.9834
pred_moco_sched,83500,0.9835
pred_moco_sched,83600,0.9836
pred_moco_sched,83700,0.9837
pred_moco_sched,83800,0.9838
pred_moco_sched,83900,0.9839
pred_moco_sched,84000,0.984
pred_moco_sched,84100,0.9841
pred_moco_sched,84200,0.9842
pred_moco_sched,84300,0.9843
pred_moco_sched,84400,0.9843999999999999
pred_moco_sched,84500,0.9845
pred_moco_sched,84600,0.9846
pred_moco_sched,84700,0.9847
pred_moco_sched,84800,0.9848
pred_moco_sched,84900,0.9849
pred_moco_sched,85000,0.985
pred_moco_sched,85100,0.9851
pred_moco_sched,85200,0.9852
pred_moco_sched,85300,0.9853
pred_moco_sched,85400,0.9854
pred_moco_sched,85500,0.9855
pred_moco_sched,85600,0.9856
pred_moco_sched,85700,0.9857
pred_moco_sched,85800,0.9858
pred_moco_sched,85900,0.9859
pred_moco_sched,86000,0.986
pred_moco_sched,86100,0.9861
pred_moco_sched,86200,0.9862
pred_moco_sched,86300,0.9863
pred_moco_sched,86400,0.9863999999999999
pred_moco_sched,86500,0.9865
pred_moco_sched,86600,0.9866
pred_moco_sched,86700,0.9867
pred_moco_sched,86800,0.9868
pred_moco_sched,86900,0.9869
pred_moco_sched,87000,0.987
pred_moco_sched,87100,0.9871
pred_moco_sched,87200,0.9872
pred_moco_sched,87300,0.9873
pred_moco_sched,87400,0.9874
pred_moco_sched,87500,0.9875
pred_moco_sched,87600,0.9876
pred_moco_sched,87700,0.9877
pred_moco_sched,87800,0.9878
pred_moco_sched,87900,0.9879
pred_moco_sched,88000,0.988
pred_moco_sched,88100,0.9881
pred_moco_sched,88200,0.9882
pred_moco_sched,88300,0.9883
pred_moco_sched,88400,0.9884
pred_moco_sched,88500,0.9885
pred_moco_sched,88600,0.9886
pred_moco_sched,88700,0.9887
pred_moco_sched,88800,0.9888
pred_moco_sched,88900,0.9889
pred_moco_sched,89000,0.989
pred_moco_sched,89100,0.9891
pred_moco_sched,89200,0.9892
pred_moco_sched,89300,0.9893
pred_moco_sched,89400,0.9894000000000001
pred_moco_sched,89500,0.9895
pred_moco_sched,89600,0.9896
pred_moco_sched,89700,0.9897
pred_moco_sched,89800,0.9898
pred_moco_sched,89900,0.9899
pred_moco_sched,90000,0.99
pred_moco_sched,90100,0.9901
pred_moco_sched,90200,0.9902
pred_moco_sched,90300,0.9903
pred_moco_sched,90400,0.9904
pred_moco_sched,90500,0.9905
pred_moco_sched,90600,0.9906
pred_moco_sched,90700,0.9907
pred_moco_sched,90800,0.9908
pred_moco_sched,90900,0.9909
pred_moco_sched,91000,0.991
pred_moco_sched,91100,0.9911
pred_moco_sched,91200,0.9912
pred_moco_sched,91300,0.9913
pred_moco_sched,91400,0.9914000000000001
pred_moco_sched,91500,0.9915
pred_moco_sched,91600,0.9916
pred_moco_sched,91700,0.9917
pred_moco_sched,91800,0.9918
pred_moco_sched,91900,0.9919
pred_moco_sched,92000,0.992
pred_moco_sched,92100,0.9921
pred_moco_sched,92200,0.9922
pred_moco_sched,92300,0.9923
pred_moco_sched,92400,0.9924
pred_moco_sched,92500,0.9925
pred_moco_sched,92600,0.9926
pred_moco_sched,92700,0.9927
pred_moco_sched,92800,0.9928
pred_moco_sched,92900,0.9929
pred_moco_sched,93000,0.993
pred_moco_sched,93100,0.9931
pred_moco_sched,93200,0.9932
pred_moco_sched,93300,0.9933
pred_moco_sched,93400,0.9934000000000001
pred_moco_sched,93500,0.9935
pred_moco_sched,93600,0.9936
pred_moco_sched,93700,0.9937
pred_moco_sched,93800,0.9938
pred_moco_sched,93900,0.9939
pred_moco_sched,94000,0.994
pred_moco_sched,94100,0.9941
pred_moco_sched,94200,0.9942
pred_moco_sched,94300,0.9943
pred_moco_sched,94400,0.9944
pred_moco_sched,94500,0.9944999999999999
pred_moco_sched,94600,0.9946
pred_moco_sched,94700,0.9947
pred_moco_sched,94800,0.9948
pred_moco_sched,94900,0.9949
pred_moco_sched,95000,0.995
pred_moco_sched,95100,0.9951
pred_moco_sched,95200,0.9952
pred_moco_sched,95300,0.9953
pred_moco_sched,95400,0.9954
pred_moco_sched,95500,0.9955
pred_moco_sched,95600,0.9956
pred_moco_sched,95700,0.9957
pred_moco_sched,95800,0.9958
pred_moco_sched,95900,0.9959
pred_moco_sched,96000,0.996
pred_moco_sched,96100,0.9961
pred_moco_sched,96200,0.9962
pred_moco_sched,96300,0.9963
pred_moco_sched,96400,0.9964
pred_moco_sched,96500,0.9964999999999999
pred_moco_sched,96600,0.9966
pred_moco_sched,96700,0.9967
pred_moco_sched,96800,0.9968
pred_moco_sched,96900,0.9969
pred_moco_sched,97000,0.997
pred_moco_sched,97100,0.9971
pred_moco_sched,97200,0.9972
pred_moco_sched,97300,0.9973
pred_moco_sched,97400,0.9974
pred_moco_sched,97500,0.9975
pred_moco_sched,97600,0.9976
pred_moco_sched,97700,0.9977
pred_moco_sched,97800,0.9978
pred_moco_sched,97900,0.9979
pred_moco_sched,98000,0.998
pred_moco_sched,98100,0.9981
pred_moco_sched,98200,0.9982
pred_moco_sched,98300,0.9983
pred_moco_sched,98400,0.9984
pred_moco_sched,98500,0.9984999999999999
pred_moco_sched,98600,0.9986
pred_moco_sched,98700,0.9987
pred_moco_sched,98800,0.9988
pred_moco_sched,98900,0.9989
pred_moco_sched,99000,0.999
pred_moco_sched,99100,0.9991
pred_moco_sched,99200,0.9992
pred_moco_sched,99300,0.9993
pred_moco_sched,99400,0.9994
pred_moco_sched,99500,0.9995
pred_moco_sched,99600,0.9996
pred_moco_sched,99700,0.9997
pred_moco_sched,99800,0.9998
pred_moco_sched,99900,0.9999
pred_moco_sched,100000,1.0
rep_moco_sched,1,0.900001
rep_moco_sched,100,0.9001
rep_moco_sched,200,0.9002
rep_moco_sched,300,0.9003
rep_moco_sched,400,0.9004
rep_moco_sched,500,0.9005
rep_moco_sched,600,0.9006000000000001
rep_moco_sched,700,0.9007000000000001
rep_moco_sched,800,0.9008
rep_moco_sched,900,0.9009
rep_moco_sched,1000,0.901
rep_moco_sched,1100,0.9011
rep_moco_sched,1200,0.9012
rep_moco_sched,1300,0.9013
rep_moco_sched,1400,0.9014
rep_moco_sched,1500,0.9015
rep_moco_sched,1600,0.9016000000000001
rep_moco_sched,1700,0.9017000000000001
rep_moco_sched,1800,0.9018
rep_moco_sched,1900,0.9019
rep_moco_sched,2000,0.902
rep_moco_sched,2100,0.9021
rep_moco_sched,2200,0.9022
rep_moco_sched,2300,0.9023
rep_moco_sched,2400,0.9024
rep_moco_sched,2500,0.9025
rep_moco_sched,2600,0.9026000000000001
rep_moco_sched,2700,0.9027000000000001
rep_moco_sched,2800,0.9028
rep_moco_sched,2900,0.9029
rep_moco_sched,3000,0.903
rep_moco_sched,3100,0.9031
rep_moco_sched,3200,0.9032
rep_moco_sched,3300,0.9033
rep_moco_sched,3400,0.9034
rep_moco_sched,3500,0.9035
rep_moco_sched,3600,0.9036000000000001
rep_moco_sched,3700,0.9037000000000001
rep_moco_sched,3800,0.9038
rep_moco_sched,3900,0.9039
rep_moco_sched,4000,0.904
rep_moco_sched,4100,0.9041
rep_moco_sched,4200,0.9042
rep_moco_sched,4300,0.9043
rep_moco_sched,4400,0.9044
rep_moco_sched,4500,0.9045
rep_moco_sched,4600,0.9046000000000001
rep_moco_sched,4700,0.9047000000000001
rep_moco_sched,4800,0.9048
rep_moco_sched,4900,0.9049
rep_moco_sched,5000,0.905
rep_moco_sched,5100,0.9051
rep_moco_sched,5200,0.9052
rep_moco_sched,5300,0.9053
rep_moco_sched,5400,0.9054
rep_moco_sched,5500,0.9055
rep_moco_sched,5600,0.9056000000000001
rep_moco_sched,5700,0.9057000000000001
rep_moco_sched,5800,0.9058
rep_moco_sched,5900,0.9059
rep_moco_sched,6000,0.906
rep_moco_sched,6100,0.9061
rep_moco_sched,6200,0.9062
rep_moco_sched,6300,0.9063
rep_moco_sched,6400,0.9064
rep_moco_sched,6500,0.9065
rep_moco_sched,6600,0.9066000000000001
rep_moco_sched,6700,0.9067000000000001
rep_moco_sched,6800,0.9068
rep_moco_sched,6900,0.9069
rep_moco_sched,7000,0.907
rep_moco_sched,7100,0.9071
rep_moco_sched,7200,0.9072
rep_moco_sched,7300,0.9073
rep_moco_sched,7400,0.9074
rep_moco_sched,7500,0.9075
rep_moco_sched,7600,0.9076000000000001
rep_moco_sched,7700,0.9077000000000001
rep_moco_sched,7800,0.9078
rep_moco_sched,7900,0.9079
rep_moco_sched,8000,0.908
rep_moco_sched,8100,0.9081
rep_moco_sched,8200,0.9082
rep_moco_sched,8300,0.9083
rep_moco_sched,8400,0.9084
rep_moco_sched,8500,0.9085
rep_moco_sched,8600,0.9086000000000001
rep_moco_sched,8700,0.9087000000000001
rep_moco_sched,8800,0.9088
rep_moco_sched,8900,0.9089
rep_moco_sched,9000,0.909
rep_moco_sched,9100,0.9091
rep_moco_sched,9200,0.9092
rep_moco_sched,9300,0.9093
rep_moco_sched,9400,0.9094
rep_moco_sched,9500,0.9095
rep_moco_sched,9600,0.9096
rep_moco_sched,9700,0.9097000000000001
rep_moco_sched,9800,0.9098
rep_moco_sched,9900,0.9099
rep_moco_sched,10000,0.91
rep_moco_sched,10100,0.9101
rep_moco_sched,10200,0.9102
rep_moco_sched,10300,0.9103
rep_moco_sched,10400,0.9104
rep_moco_sched,10500,0.9105
rep_moco_sched,10600,0.9106
rep_moco_sched,10700,0.9107000000000001
rep_moco_sched,10800,0.9108
rep_moco_sched,10900,0.9109
rep_moco_sched,11000,0.911
rep_moco_sched,11100,0.9111
rep_moco_sched,11200,0.9112
rep_moco_sched,11300,0.9113
rep_moco_sched,11400,0.9114
rep_moco_sched,11500,0.9115
rep_moco_sched,11600,0.9116
rep_moco_sched,11700,0.9117000000000001
rep_moco_sched,11800,0.9118
rep_moco_sched,11900,0.9119
rep_moco_sched,12000,0.912
rep_moco_sched,12100,0.9121
rep_moco_sched,12200,0.9122
rep_moco_sched,12300,0.9123
rep_moco_sched,12400,0.9124
rep_moco_sched,12500,0.9125
rep_moco_sched,12600,0.9126
rep_moco_sched,12700,0.9127000000000001
rep_moco_sched,12800,0.9128000000000001
rep_moco_sched,12900,0.9129
rep_moco_sched,13000,0.913
rep_moco_sched,13100,0.9131
rep_moco_sched,13200,0.9132
rep_moco_sched,13300,0.9133
rep_moco_sched,13400,0.9134
rep_moco_sched,13500,0.9135
rep_moco_sched,13600,0.9136
rep_moco_sched,13700,0.9137000000000001
rep_moco_sched,13800,0.9138000000000001
rep_moco_sched,13900,0.9139
rep_moco_sched,14000,0.914
rep_moco_sched,14100,0.9141
rep_moco_sched,14200,0.9142
rep_moco_sched,14300,0.9143
rep_moco_sched,14400,0.9144
rep_moco_sched,14500,0.9145
rep_moco_sched,14600,0.9146
rep_moco_sched,14700,0.9147000000000001
rep_moco_sched,14800,0.9148000000000001
rep_moco_sched,14900,0.9149
rep_moco_sched,15000,0.915
rep_moco_sched,15100,0.9151
rep_moco_sched,15200,0.9152
rep_moco_sched,15300,0.9153
rep_moco_sched,15400,0.9154
rep_moco_sched,15500,0.9155
rep_moco_sched,15600,0.9156
rep_moco_sched,15700,0.9157000000000001
rep_moco_sched,15800,0.9158000000000001
rep_moco_sched,15900,0.9159
rep_moco_sched,16000,0.916
rep_moco_sched,16100,0.9161
rep_moco_sched,16200,0.9162
rep_moco_sched,16300,0.9163
rep_moco_sched,16400,0.9164
rep_moco_sched,16500,0.9165
rep_moco_sched,16600,0.9166
rep_moco_sched,16700,0.9167000000000001
rep_moco_sched,16800,0.9168000000000001
rep_moco_sched,16900,0.9169
rep_moco_sched,17000,0.917
rep_moco_sched,17100,0.9171
rep_moco_sched,17200,0.9172
rep_moco_sched,17300,0.9173
rep_moco_sched,17400,0.9174
rep_moco_sched,17500,0.9175
rep_moco_sched,17600,0.9176
rep_moco_sched,17700,0.9177
rep_moco_sched,17800,0.9178000000000001
rep_moco_sched,17900,0.9179
rep_moco_sched,18000,0.918
rep_moco_sched,18100,0.9181
rep_moco_sched,18200,0.9182
rep_moco_sched,18300,0.9183
rep_moco_sched,18400,0.9184
rep_moco_sched,18500,0.9185
rep_moco_sched,18600,0.9186
rep_moco_sched,18700,0.9187000000000001
rep_moco_sched,18800,0.9188000000000001
rep_moco_sched,18900,0.9189
rep_moco_sched,19000,0.919
rep_moco_sched,19100,0.9191
rep_moco_sched,19200,0.9192
rep_moco_sched,19300,0.9193
rep_moco_sched,19400,0.9194
rep_moco_sched,19500,0.9195
rep_moco_sched,19600,0.9196
rep_moco_sched,19700,0.9197
rep_moco_sched,19800,0.9198000000000001
rep_moco_sched,19900,0.9199
rep_moco_sched,20000,0.92
rep_moco_sched,20100,0.9201
rep_moco_sched,20200,0.9202
rep_moco_sched,20300,0.9203
rep_moco_sched,20400,0.9204
rep_moco_sched,20500,0.9205
rep_moco_sched,20600,0.9206
rep_moco_sched,20700,0.9207
rep_moco_sched,20800,0.9208000000000001
rep_moco_sched,20900,0.9209
rep_moco_sched,21000,0.921
rep_moco_sched,21100,0.9211
rep_moco_sched,21200,0.9212
rep_moco_sched,21300,0.9213
rep_moco_sched,21400,0.9214
rep_moco_sched,21500,0.9215
rep_moco_sched,21600,0.9216
rep_moco_sched,21700,0.9217
rep_moco_sched,21800,0.9218000000000001
rep_moco_sched,21900,0.9219
rep_moco_sched,22000,0.922
rep_moco_sched,22100,0.9221
rep_moco_sched,22200,0.9222
rep_moco_sched,22300,0.9223
rep_moco_sched,22400,0.9224
rep_moco_sched,22500,0.9225
rep_moco_sched,22600,0.9226
rep_moco_sched,22700,0.9227
rep_moco_sched,22800,0.9228000000000001
rep_moco_sched,22900,0.9229
rep_moco_sched,23000,0.923
rep_moco_sched,23100,0.9231
rep_moco_sched,23200,0.9232
rep_moco_sched,23300,0.9233
rep_moco_sched,23400,0.9234
rep_moco_sched,23500,0.9235
rep_moco_sched,23600,0.9236
rep_moco_sched,23700,0.9237
rep_moco_sched,23800,0.9238000000000001
rep_moco_sched,23900,0.9239
rep_moco_sched,24000,0.924
rep_moco_sched,24100,0.9241
rep_moco_sched,24200,0.9242
rep_moco_sched,24300,0.9243
rep_moco_sched,24400,0.9244
rep_moco_sched,24500,0.9245
rep_moco_sched,24600,0.9246
rep_moco_sched,24700,0.9247
rep_moco_sched,24800,0.9248000000000001
rep_moco_sched,24900,0.9249
rep_moco_sched,25000,0.925
rep_moco_sched,25100,0.9251
rep_moco_sched,25200,0.9252
rep_moco_sched,25300,0.9253
rep_moco_sched,25400,0.9254
rep_moco_sched,25500,0.9255
rep_moco_sched,25600,0.9256
rep_moco_sched,25700,0.9257
rep_moco_sched,25800,0.9258000000000001
rep_moco_sched,25900,0.9259000000000001
rep_moco_sched,26000,0.926
rep_moco_sched,26100,0.9261
rep_moco_sched,26200,0.9262
rep_moco_sched,26300,0.9263
rep_moco_sched,26400,0.9264
rep_moco_sched,26500,0.9265
rep_moco_sched,26600,0.9266
rep_moco_sched,26700,0.9267
rep_moco_sched,26800,0.9268000000000001
rep_moco_sched,26900,0.9269000000000001
rep_moco_sched,27000,0.927
rep_moco_sched,27100,0.9271
rep_moco_sched,27200,0.9272
rep_moco_sched,27300,0.9273
rep_moco_sched,27400,0.9274
rep_moco_sched,27500,0.9275
rep_moco_sched,27600,0.9276
rep_moco_sched,27700,0.9277
rep_moco_sched,27800,0.9278000000000001
rep_moco_sched,27900,0.9279000000000001
rep_moco_sched,28000,0.928
rep_moco_sched,28100,0.9281
rep_moco_sched,28200,0.9282
rep_moco_sched,28300,0.9283
rep_moco_sched,28400,0.9284
rep_moco_sched,28500,0.9285
rep_moco_sched,28600,0.9286
rep_moco_sched,28700,0.9287
rep_moco_sched,28800,0.9288000000000001
rep_moco_sched,28900,0.9289000000000001
rep_moco_sched,29000,0.929
rep_moco_sched,29100,0.9291
rep_moco_sched,29200,0.9292
rep_moco_sched,29300,0.9293
