run,arm,alpha,latent,kind,step,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,89000,0,89000,0.986893,0.701529,0.285363,0.063988
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,89000,88500,500,0.011900,0.009281,0.002619,0.977709
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,89000,0,89000,0.988527,0.702464,0.286063,0.063060
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,89500,89000,500,0.024219,0.016834,0.007385,0.958959
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,89500,0,89500,0.986325,0.700373,0.285952,0.064596
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,89500,89000,500,0.009996,0.007440,0.002557,0.982115
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,89500,0,89500,0.987939,0.699974,0.287965,0.064373
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,90000,89500,500,0.026876,0.016688,0.010188,0.959427
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,90000,0,90000,0.985732,0.700598,0.285134,0.062897
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,90000,89500,500,0.009373,0.006800,0.002573,0.983741
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,90000,0,90000,0.984858,0.699169,0.285689,0.062903
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,90500,90000,500,0.028307,0.018781,0.009526,0.954604
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,90500,0,90500,0.986420,0.695933,0.290487,0.063225
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,90500,90000,500,0.010478,0.008047,0.002432,0.980870
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,90500,0,90500,0.985372,0.698181,0.287192,0.064422
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,91000,90500,500,0.025514,0.018442,0.007073,0.952758
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,91000,0,91000,0.989005,0.694190,0.294815,0.066684
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,91000,90500,500,0.008932,0.006823,0.002109,0.983608
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,91000,0,91000,0.986661,0.698610,0.288051,0.064420
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,91500,91000,500,0.024116,0.016492,0.007624,0.957740
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,91500,0,91500,0.993797,0.695612,0.298185,0.064253
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,91500,91000,500,0.008196,0.006251,0.001945,0.984969
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,91500,0,91500,0.990832,0.697519,0.293313,0.064101
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,92000,91500,500,0.024674,0.016808,0.007866,0.958161
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,92000,0,92000,0.992077,0.693409,0.298669,0.065154
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,92000,91500,500,0.008582,0.006007,0.002576,0.985513
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,92000,0,92000,0.991271,0.696125,0.295146,0.064542
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,92500,92000,500,0.024415,0.016461,0.007954,0.958723
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,92500,0,92500,0.993870,0.694616,0.299255,0.066079
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,92500,92000,500,0.007241,0.005693,0.001548,0.986148
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,92500,0,92500,0.992881,0.696916,0.295965,0.063868
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,93000,92500,500,0.025806,0.017149,0.008657,0.955710
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,93000,0,93000,0.989083,0.693813,0.295270,0.066054
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,93000,92500,500,0.006216,0.004704,0.001511,0.988611
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,93000,0,93000,0.991970,0.696534,0.295436,0.064113
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,93500,93000,500,0.021703,0.014696,0.007007,0.962050
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,93500,0,93500,0.992488,0.693107,0.299382,0.065495
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,93500,93000,500,0.006094,0.004646,0.001447,0.988613
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,93500,0,93500,0.990953,0.693825,0.297128,0.066872
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,94000,93500,500,0.022162,0.016095,0.006067,0.957803
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,94000,0,94000,0.990194,0.690689,0.299506,0.066807
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,94000,93500,500,0.005426,0.003873,0.001553,0.990719
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,94000,0,94000,0.990496,0.692634,0.297862,0.068253
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,94500,94000,500,0.022233,0.015819,0.006414,0.959171
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,94500,0,94500,0.990090,0.691376,0.298714,0.068178
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,94500,94000,500,0.004917,0.003862,0.001055,0.990484
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,94500,0,94500,0.992589,0.692488,0.300100,0.066955
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,95000,94500,500,0.021227,0.014285,0.006942,0.964017
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,95000,0,95000,0.993729,0.686832,0.306897,0.073620
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,95000,94500,500,0.004218,0.003218,0.001000,0.992254
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,95000,0,95000,0.991467,0.691919,0.299548,0.067447
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,95500,95000,500,0.024706,0.017261,0.007445,0.956381
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,95500,0,95500,0.991789,0.698676,0.293114,0.064958
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,95500,95000,500,0.003661,0.002732,0.000929,0.993240
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,95500,0,95500,0.993438,0.692481,0.300957,0.067134
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,96000,95500,500,0.023333,0.016585,0.006748,0.958789
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,96000,0,96000,0.991080,0.689151,0.301930,0.068827
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,96000,95500,500,0.003932,0.003137,0.000795,0.992283
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,96000,0,96000,0.992673,0.691353,0.301320,0.067472
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,96500,96000,500,0.021933,0.016117,0.005816,0.957738
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,96500,0,96500,0.993987,0.687877,0.306110,0.067381
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,96500,96000,500,0.002626,0.002017,0.000609,0.994990
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,96500,0,96500,0.993270,0.691317,0.301953,0.066264
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,97000,96500,500,0.020120,0.014418,0.005702,0.962941
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,97000,0,97000,0.993601,0.689967,0.303634,0.068194
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,97000,96500,500,0.002361,0.001797,0.000564,0.995677
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,97000,0,97000,0.993525,0.691730,0.301794,0.067549
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,97500,97000,500,0.022242,0.015769,0.006473,0.958020
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,97500,0,97500,0.990574,0.687735,0.302839,0.067419
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,97500,97000,500,0.001842,0.001412,0.000431,0.996635
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,97500,0,97500,0.993224,0.691245,0.301979,0.067571
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,98000,97500,500,0.021401,0.015815,0.005586,0.959657
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,98000,0,98000,0.993127,0.692364,0.300763,0.065555
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,98000,97500,500,0.001363,0.001079,0.000284,0.997342
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,98000,0,98000,0.992661,0.691898,0.300763,0.066329
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,98500,98000,500,0.023693,0.016343,0.007350,0.957548
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,98500,0,98500,0.993490,0.682075,0.311415,0.072663
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,98500,98000,500,0.001011,0.000755,0.000257,0.998175
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,98500,0,98500,0.992300,0.691229,0.301071,0.066375
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,99000,98500,500,0.025907,0.016287,0.009620,0.957419
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,99000,0,99000,0.991516,0.686973,0.304543,0.073116
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,99000,98500,500,0.000509,0.000381,0.000128,0.999070
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,99000,0,99000,0.992602,0.691224,0.301378,0.066708
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,99500,99000,500,0.025790,0.015448,0.010343,0.959173
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,99500,0,99500,0.990921,0.686873,0.304049,0.068697
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,99500,99000,500,0.000255,0.000187,0.000068,0.999545
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,99500,0,99500,0.992208,0.690754,0.301454,0.066908
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,adjacent,100000,99500,500,0.023489,0.014805,0.008684,0.961945
pred_moco_sched,pred_moco,sched_0.9_1.0,student_h,vs_initial,100000,0,100000,0.990010,0.690113,0.299896,0.065582
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,adjacent,100000,99500,500,0.000205,0.000148,0.000057,0.999593
pred_moco_sched,pred_moco,sched_0.9_1.0,teacher_h,vs_initial,100000,0,100000,0.991656,0.690539,0.301117,0.066565
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,500,0,500,0.260731,0.181415,0.079316,0.769100
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,500,0,500,0.260183,0.181035,0.079148,0.769363
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,1000,500,500,0.114019,0.073342,0.040678,0.911928
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,1000,0,1000,0.330960,0.246581,0.084380,0.708949
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,1000,500,500,0.113909,0.073199,0.040710,0.911005
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,1000,0,1000,0.333553,0.249341,0.084213,0.707436
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,1500,1000,500,0.081058,0.050768,0.030290,0.936371
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,1500,0,1500,0.381723,0.284306,0.097417,0.660051
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,1500,1000,500,0.079688,0.049693,0.029995,0.938077
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,1500,0,1500,0.379912,0.285149,0.094763,0.661684
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,2000,1500,500,0.052926,0.034953,0.017973,0.960017
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,2000,0,2000,0.407471,0.313067,0.094404,0.639996
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,2000,1500,500,0.050179,0.033010,0.017169,0.961228
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,2000,0,2000,0.404867,0.311214,0.093652,0.644103
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,2500,2000,500,0.046847,0.034303,0.012544,0.960088
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,2500,0,2500,0.421701,0.329070,0.092631,0.628819
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,2500,2000,500,0.045063,0.032678,0.012386,0.962206
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,2500,0,2500,0.422408,0.330268,0.092139,0.626099
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,3000,2500,500,0.057021,0.044693,0.012328,0.946279
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,3000,0,3000,0.445468,0.347012,0.098456,0.614655
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,3000,2500,500,0.055565,0.043669,0.011896,0.947413
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,3000,0,3000,0.444522,0.347656,0.096866,0.614948
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,3500,3000,500,0.055340,0.043051,0.012288,0.946195
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,3500,0,3500,0.480662,0.377934,0.102727,0.584471
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,3500,3000,500,0.053380,0.041712,0.011668,0.947732
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,3500,0,3500,0.480158,0.378444,0.101714,0.584377
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,4000,3500,500,0.054745,0.044621,0.010124,0.942835
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,4000,0,4000,0.504375,0.400904,0.103471,0.563274
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,4000,3500,500,0.053167,0.043409,0.009758,0.943997
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,4000,0,4000,0.503439,0.401330,0.102108,0.563626
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,4500,4000,500,0.061140,0.050661,0.010479,0.929371
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,4500,0,4500,0.534956,0.431047,0.103908,0.520597
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,4500,4000,500,0.061177,0.050894,0.010283,0.929178
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,4500,0,4500,0.534069,0.430925,0.103144,0.522211
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,5000,4500,500,0.064152,0.055393,0.008760,0.919265
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,5000,0,5000,0.566486,0.466701,0.099785,0.480451
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,5000,4500,500,0.058044,0.049457,0.008587,0.928936
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,5000,0,5000,0.564566,0.464711,0.099855,0.484215
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,5500,5000,500,0.057017,0.047137,0.009880,0.928355
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,5500,0,5500,0.588753,0.486402,0.102351,0.452535
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,5500,5000,500,0.057041,0.047230,0.009810,0.928808
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,5500,0,5500,0.588259,0.485905,0.102354,0.453268
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,6000,5500,500,0.065468,0.057721,0.007747,0.908581
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,6000,0,6000,0.614641,0.507110,0.107531,0.421608
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,6000,5500,500,0.064156,0.056734,0.007422,0.909740
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,6000,0,6000,0.614754,0.509827,0.104927,0.419537
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,6500,6000,500,0.052942,0.045867,0.007075,0.925280
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,6500,0,6500,0.634116,0.531271,0.102845,0.393790
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,6500,6000,500,0.048037,0.041042,0.006995,0.932954
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,6500,0,6500,0.633050,0.530055,0.102995,0.394822
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,7000,6500,500,0.053152,0.045884,0.007268,0.923971
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,7000,0,7000,0.647710,0.543369,0.104341,0.378559
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,7000,6500,500,0.049760,0.042997,0.006763,0.928775
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,7000,0,7000,0.647237,0.543021,0.104217,0.379784
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,7500,7000,500,0.064899,0.057598,0.007301,0.903859
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,7500,0,7500,0.665913,0.557201,0.108712,0.359594
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,7500,7000,500,0.055962,0.049457,0.006505,0.917058
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,7500,0,7500,0.665485,0.557487,0.107998,0.359813
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,8000,7500,500,0.053285,0.045483,0.007802,0.924302
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,8000,0,8000,0.678858,0.566348,0.112511,0.346404
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,8000,7500,500,0.053118,0.045571,0.007546,0.923225
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,8000,0,8000,0.678399,0.568465,0.109934,0.346435
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,8500,8000,500,0.058043,0.051455,0.006588,0.913683
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,8500,0,8500,0.695351,0.578127,0.117223,0.330259
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,8500,8000,500,0.054886,0.048498,0.006388,0.918509
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,8500,0,8500,0.693766,0.578780,0.114987,0.332613
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,9000,8500,500,0.070190,0.062844,0.007346,0.893478
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,9000,0,9000,0.708525,0.585613,0.122912,0.322332
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,9000,8500,500,0.066117,0.059160,0.006957,0.898988
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,9000,0,9000,0.708292,0.584943,0.123349,0.323774
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,9500,9000,500,0.052086,0.045439,0.006647,0.923322
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,9500,0,9500,0.724747,0.598429,0.126318,0.297614
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,9500,9000,500,0.051972,0.045334,0.006638,0.923657
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,9500,0,9500,0.722347,0.599924,0.122423,0.300460
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,10000,9500,500,0.059175,0.050115,0.009059,0.917397
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,10000,0,10000,0.733149,0.603507,0.129642,0.291396
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,10000,9500,500,0.057125,0.048719,0.008406,0.918910
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,10000,0,10000,0.735104,0.605225,0.129879,0.287796
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,10500,10000,500,0.044792,0.037265,0.007527,0.939363
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,10500,0,10500,0.745282,0.608787,0.136495,0.277018
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,10500,10000,500,0.041857,0.034559,0.007298,0.942997
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,10500,0,10500,0.746230,0.610688,0.135542,0.275202
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,11000,10500,500,0.076435,0.062059,0.014376,0.900827
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,11000,0,11000,0.757466,0.611036,0.146429,0.269754
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,11000,10500,500,0.071327,0.058293,0.013034,0.906989
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,11000,0,11000,0.755298,0.611794,0.143504,0.271058
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,11500,11000,500,0.061915,0.052346,0.009568,0.915336
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,11500,0,11500,0.764313,0.614919,0.149394,0.262471
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,11500,11000,500,0.056189,0.047766,0.008423,0.921650
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,11500,0,11500,0.762605,0.615781,0.146824,0.265604
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,12000,11500,500,0.055418,0.046936,0.008482,0.920257
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,12000,0,12000,0.770677,0.622393,0.148284,0.254352
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,12000,11500,500,0.051648,0.043691,0.007957,0.926845
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,12000,0,12000,0.770485,0.619882,0.150603,0.256447
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,12500,12000,500,0.048494,0.042435,0.006059,0.927171
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,12500,0,12500,0.774833,0.616745,0.158088,0.263796
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,12500,12000,500,0.043936,0.037983,0.005953,0.935763
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,12500,0,12500,0.774444,0.615271,0.159172,0.264134
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,13000,12500,500,0.053632,0.046333,0.007299,0.922554
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,13000,0,13000,0.778951,0.617286,0.161664,0.258954
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,13000,12500,500,0.047005,0.040469,0.006537,0.932321
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,13000,0,13000,0.777975,0.617381,0.160594,0.261308
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,13500,13000,500,0.048596,0.039937,0.008659,0.933191
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,13500,0,13500,0.783059,0.614410,0.168650,0.263585
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,13500,13000,500,0.039103,0.031292,0.007811,0.948931
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,13500,0,13500,0.783904,0.615436,0.168468,0.263963
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,14000,13500,500,0.049266,0.040842,0.008425,0.931859
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,14000,0,14000,0.795847,0.623658,0.172189,0.253768
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,14000,13500,500,0.040738,0.032738,0.008000,0.946378
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,14000,0,14000,0.794616,0.622553,0.172063,0.255170
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,14500,14000,500,0.045935,0.038332,0.007602,0.935825
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,14500,0,14500,0.801182,0.626447,0.174735,0.258034
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,14500,14000,500,0.035151,0.028570,0.006581,0.953035
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,14500,0,14500,0.800698,0.625330,0.175368,0.258687
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,15000,14500,500,0.053326,0.040232,0.013094,0.934646
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,15000,0,15000,0.804418,0.617204,0.187214,0.265896
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,15000,14500,500,0.041093,0.028823,0.012270,0.953943
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,15000,0,15000,0.803515,0.617105,0.186410,0.266622
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,15500,15000,500,0.053240,0.040868,0.012372,0.934177
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,15500,0,15500,0.808247,0.618894,0.189353,0.263096
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,15500,15000,500,0.047694,0.034667,0.013027,0.944551
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,15500,0,15500,0.809364,0.618598,0.190766,0.261663
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,16000,15500,500,0.048425,0.029954,0.018471,0.953563
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,16000,0,16000,0.814069,0.614269,0.199799,0.266029
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,16000,15500,500,0.043242,0.028645,0.014597,0.954726
