arm,step,u_batchtime,u_batchtime_e
pred,1242,0.335380,
pred,1243,0.329140,
pred,1244,0.334442,
pred,1245,0.334073,
pred,1246,0.323828,
pred,1247,0.337498,
pred,1248,0.328496,
pred,1249,0.314016,
pred,1250,0.333773,
pred,1251,0.325273,
pred,1252,0.333562,
pred,1253,0.334725,
pred,1254,0.340801,
pred,1255,0.322226,
pred,1256,0.333986,
pred,1257,0.336941,
pred,1258,0.332972,
pred,1259,0.329852,
pred,1260,0.329336,
pred,1261,0.336972,
pred,1262,0.340868,
pred,1263,0.331229,
pred,1264,0.342680,
pred,1265,0.331538,
pred,1266,0.332617,
pred,1267,0.326150,
pred,1268,0.337239,
pred,1269,0.330814,
pred,1270,0.336299,
pred,1271,0.346228,
pred,1272,0.328134,
pred,1273,0.339857,
pred,1274,0.335446,
pred,1275,0.347076,
pred,1276,0.351416,
pred,1277,0.335603,
pred,1278,0.336558,
pred,1279,0.350257,
pred,1280,0.343319,
pred,1281,0.334218,
pred,1282,0.340421,
pred,1283,0.346709,
pred,1284,0.337895,
pred,1285,0.346420,
pred,1286,0.339161,
pred,1287,0.332750,
pred,1288,0.336833,
pred,1289,0.354997,
pred,1290,0.345945,
pred,1291,0.332392,
pred,1292,0.349125,
pred,1293,0.338064,
pred,1294,0.342490,
pred,1295,0.345491,
pred,1296,0.339175,
pred,1297,0.335508,
pred,1298,0.339987,
pred,1299,0.337818,
pred,1300,0.339916,
pred,1301,0.336265,
pred,1302,0.341694,
pred,1303,0.339980,
pred,1304,0.341997,
pred,1305,0.339419,
pred,1306,0.342897,
pred,1307,0.336991,
pred,1308,0.339444,
pred,1309,0.349116,
pred,1310,0.336399,
pred,1311,0.342431,
pred,1312,0.353093,
pred,1313,0.337940,
pred,1314,0.326081,
pred,1315,0.334143,
pred,1316,0.333242,
pred,1317,0.329636,
pred,1318,0.339011,
pred,1319,0.331565,
pred,1320,0.331194,
pred,1321,0.341155,
pred,1322,0.348285,
pred,1323,0.336734,
pred,1324,0.337007,
pred,1325,0.341876,
pred,1326,0.347152,
pred,1327,0.344207,
pred,1328,0.324020,
pred,1329,0.349806,
pred,1330,0.345969,
pred,1331,0.338100,
pred,1332,0.347776,
pred,1333,0.348438,
pred,1334,0.337654,
pred,1335,0.341197,
pred,1336,0.335319,
pred,1337,0.338400,
pred,1338,0.329871,
pred,1339,0.329835,
pred,1340,0.336919,
pred,1341,0.342716,
pred,1342,0.346652,
pred,1343,0.351752,
pred,1344,0.317493,
pred,1345,0.340481,
pred,1346,0.325532,
pred,1347,0.332431,
pred,1348,0.337076,
pred,1349,0.321187,
pred,1350,0.336121,
pred,1351,0.343250,
pred,1352,0.330073,
pred,1353,0.338050,
pred,1354,0.342150,
pred,1355,0.342048,
pred,1356,0.343081,
pred,1357,0.342482,
pred,1358,0.330243,
pred,1359,0.323771,
pred,1360,0.335726,
pred,1361,0.339224,
pred,1362,0.335837,
pred,1363,0.336056,
pred,1364,0.322663,
pred,1365,0.341169,
pred,1366,0.339321,
pred,1367,0.331204,
pred,1368,0.329958,
pred,1369,0.337614,
pred,1370,0.328039,
pred,1371,0.339798,
pred,1372,0.341492,
pred,1373,0.341676,
pred,1374,0.336583,
pred,1375,0.337385,
pred,1376,0.333442,
pred,1377,0.338045,
pred,1378,0.341581,
pred,1379,0.336442,
pred,1380,0.335140,
pred,1381,0.340223,
pred,1382,0.343506,
pred,1383,0.347320,
pred,1384,0.333705,
pred,1385,0.329443,
pred,1386,0.333606,
pred,1387,0.331691,
pred,1388,0.335911,
pred,1389,0.332724,
pred,1390,0.348050,
pred,1391,0.334946,
pred,1392,0.326346,
pred,1393,0.333086,
pred,1394,0.337545,
pred,1395,0.329897,
pred,1396,0.336906,
pred,1397,0.331673,
pred,1398,0.334659,
pred,1399,0.324508,
pred,1400,0.339920,
pred,1401,0.326024,
pred,1402,0.340769,
pred,1403,0.337176,
pred,1404,0.343835,
pred,1405,0.327167,
pred,1406,0.332355,
pred,1407,0.341988,
pred,1408,0.339245,
pred,1409,0.328890,
pred,1410,0.330979,
pred,1411,0.331495,
pred,1412,0.338870,
pred,1413,0.339092,
pred,1414,0.341479,
pred,1415,0.337856,
pred,1416,0.339404,
pred,1417,0.333268,
pred,1418,0.334751,
pred,1419,0.336176,
pred,1420,0.330485,
pred,1421,0.327421,
pred,1422,0.331764,
pred,1423,0.325900,
pred,1424,0.327141,
pred,1425,0.341431,
pred,1426,0.335920,
pred,1427,0.344504,
pred,1428,0.348513,
pred,1429,0.340332,
pred,1430,0.339634,
pred,1431,0.342413,
pred,1432,0.339913,
pred,1433,0.336522,
pred,1434,0.341426,
pred,1435,0.330659,
pred,1436,0.346049,
pred,1437,0.329819,
pred,1438,0.341444,
pred,1439,0.336387,
pred,1440,0.340151,
pred,1441,0.327136,
pred,1442,0.340845,
pred,1443,0.335100,
pred,1444,0.344593,
pred,1445,0.332920,
pred,1446,0.335516,
pred,1447,0.321699,
pred,1448,0.334140,
pred,1449,0.331221,
pred,1450,0.334554,
pred,1451,0.330186,
pred,1452,0.336137,
pred,1453,0.328970,
pred,1454,0.342854,
pred,1455,0.334229,
pred,1456,0.336206,
pred,1457,0.335248,
pred,1458,0.337947,
pred,1459,0.342163,
pred,1460,0.336154,
pred,1461,0.338087,
pred,1462,0.336523,
pred,1463,0.327804,
pred,1464,0.343078,
pred,1465,0.334460,
pred,1466,0.338362,
pred,1467,0.344538,
pred,1468,0.341038,
pred,1469,0.330472,
pred,1470,0.333929,
pred,1471,0.342116,
pred,1472,0.338149,
pred,1473,0.335472,
pred,1474,0.337129,
pred,1475,0.331617,
pred,1476,0.334709,
pred,1477,0.339673,
pred,1478,0.333762,
pred,1479,0.330723,
pred,1480,0.335006,
pred,1481,0.323597,
pred,1482,0.332279,
pred,1483,0.338087,
pred,1484,0.344523,
pred,1485,0.332645,
pred,1486,0.341876,
pred,1487,0.340156,
pred,1488,0.343032,
pred,1489,0.344136,
pred,1490,0.337619,
pred,1491,0.340182,
pred,1492,0.327862,
pred,1493,0.341101,
pred,1494,0.325643,
pred,1495,0.342518,
pred,1496,0.343926,
pred,1497,0.333113,
pred,1498,0.338490,
pred,1499,0.335043,
pred,1500,0.326269,
pred,1501,0.331666,
pred,1502,0.332342,
pred,1503,0.332620,
pred,1504,0.325568,
pred,1505,0.326929,
pred,1506,0.335721,
pred,1507,0.333924,
pred,1508,0.341199,
pred,1509,0.328189,
pred,1510,0.342151,
pred,1511,0.339798,
pred,1512,0.334122,
pred,1513,0.334839,
pred,1514,0.318501,
pred,1515,0.325911,
pred,1516,0.339031,
pred,1517,0.331825,
pred,1518,0.334930,
pred,1519,0.339598,
pred,1520,0.334043,
pred,1521,0.325628,
pred,1522,0.334450,
pred,1523,0.327649,
pred,1524,0.323536,
pred,1525,0.331365,
pred,1526,0.331550,
pred,1527,0.326299,
pred,1528,0.326943,
pred,1529,0.341568,
pred,1530,0.333152,
pred,1531,0.337996,
pred,1532,0.327309,
pred,1533,0.324169,
pred,1534,0.324404,
pred,1535,0.339764,
pred,1536,0.340579,
pred,1537,0.326097,
pred,1538,0.333844,
pred,1539,0.331581,
pred,1540,0.328727,
pred,1541,0.329847,
pred,1542,0.332942,
pred,1543,0.337427,
pred,1544,0.335614,
pred,1545,0.326575,
pred,1546,0.337647,
pred,1547,0.337043,
pred,1548,0.334897,
pred,1549,0.343495,
pred,1550,0.342074,
pred,1551,0.350941,
pred,1552,0.337051,
pred,1553,0.333174,
pred,1554,0.349223,
pred,1555,0.340357,
pred,1556,0.338853,
pred,1557,0.343276,
pred,1558,0.328391,
pred,1559,0.330465,
pred,1560,0.339998,
pred,1561,0.336977,
pred,1562,0.332965,
pred,1563,0.347856,
pred,1564,0.344834,
pred,1565,0.341973,
pred,1566,0.349760,
pred,1567,0.339405,
pred,1568,0.333060,
pred,1569,0.327776,
pred,1570,0.345873,
pred,1571,0.338935,
pred,1572,0.349048,
pred,1573,0.347456,
pred,1574,0.336224,
pred,1575,0.331390,
pred,1576,0.333597,
pred,1577,0.334147,
pred,1578,0.336144,
pred,1579,0.338177,
pred,1580,0.330228,
pred,1581,0.339997,
pred,1582,0.341409,
pred,1583,0.335276,
pred,1584,0.341407,
pred,1585,0.345944,
pred,1586,0.341694,
pred,1587,0.345689,
pred,1588,0.338247,
pred,1589,0.343454,
pred,1590,0.338027,
pred,1591,0.341267,
pred,1592,0.337170,
pred,1593,0.334856,
pred,1594,0.338775,
pred,1595,0.341405,
pred,1596,0.336842,
pred,1597,0.332428,
pred,1598,0.330283,
pred,1599,0.349062,
pred,1600,0.321923,
pred,1601,0.342999,
pred,1602,0.340059,
pred,1603,0.329268,
pred,1604,0.332945,
pred,1605,0.332750,
pred,1606,0.324639,
pred,1607,0.335755,
pred,1608,0.343494,
pred,1609,0.347458,
pred,1610,0.340358,
pred,1611,0.336144,
pred,1612,0.347228,
pred,1613,0.332138,
pred,1614,0.337826,
pred,1615,0.341426,
pred,1616,0.345553,
pred,1617,0.334016,
pred,1618,0.332441,
pred,1619,0.335180,
pred,1620,0.340651,
pred,1621,0.333499,
pred,1622,0.339345,
pred,1623,0.344104,
pred,1624,0.350841,
pred,1625,0.345209,
pred,1626,0.342424,
pred,1627,0.328513,
pred,1628,0.336756,
pred,1629,0.335831,
pred,1630,0.342723,
pred,1631,0.334625,
pred,1632,0.339022,
pred,1633,0.339274,
pred,1634,0.339736,
pred,1635,0.339072,
pred,1636,0.347071,
pred,1637,0.334921,
pred,1638,0.338221,
pred,1639,0.343785,
pred,1640,0.343440,
pred,1641,0.335572,
pred,1642,0.346602,
pred,1643,0.323500,
pred,1644,0.349751,
pred,1645,0.344406,
pred,1646,0.340140,
pred,1647,0.341080,
pred,1648,0.339875,
pred,1649,0.346601,
pred,1650,0.340135,
pred,1651,0.344989,
pred,1652,0.347939,
pred,1653,0.332697,
pred,1654,0.340550,
pred,1655,0.330104,
pred,1656,0.336079,
pred,1657,0.338007,
pred,1658,0.338806,
pred,1659,0.340664,
pred,1660,0.343787,
pred,1661,0.334170,
pred,1662,0.337149,
pred,1663,0.329163,
pred,1664,0.324970,
pred,1665,0.342140,
pred,1666,0.341258,
pred,1667,0.339058,
pred,1668,0.350145,
pred,1669,0.343964,
pred,1670,0.344119,
pred,1671,0.342113,
pred,1672,0.336593,
pred,1673,0.324241,
pred,1674,0.338381,
pred,1675,0.337306,
pred,1676,0.334553,
pred,1677,0.338874,
pred,1678,0.337792,
pred,1679,0.326969,
pred,1680,0.334009,
pred,1681,0.344057,
pred,1682,0.333454,
pred,1683,0.333093,
pred,1684,0.332910,
pred,1685,0.339281,
pred,1686,0.340031,
pred,1687,0.341391,
pred,1688,0.342680,
pred,1689,0.332610,
pred,1690,0.333510,
pred,1691,0.340231,
pred,1692,0.347473,
pred,1693,0.343872,
pred,1694,0.336682,
pred,1695,0.345404,
pred,1696,0.348748,
pred,1697,0.339240,
pred,1698,0.325394,
pred,1699,0.335669,
pred,1700,0.343215,
pred,1701,0.329621,
pred,1702,0.350748,
pred,1703,0.333472,
pred,1704,0.356241,
pred,1705,0.338442,
pred,1706,0.352452,
pred,1707,0.348424,
pred,1708,0.342939,
pred,1709,0.345648,
pred,1710,0.346029,
pred,1711,0.337202,
pred,1712,0.340425,
pred,1713,0.344418,
pred,1714,0.339850,
pred,1715,0.334488,
pred,1716,0.345216,
pred,1717,0.350938,
pred,1718,0.335473,
pred,1719,0.339872,
pred,1720,0.331715,
pred,1721,0.336303,
pred,1722,0.338047,
pred,1723,0.338726,
pred,1724,0.335760,
pred,1725,0.331488,
pred,1726,0.331174,
pred,1727,0.343118,
pred,1728,0.338776,
pred,1729,0.334910,
pred,1730,0.346557,
pred,1731,0.342299,
pred,1732,0.341202,
pred,1733,0.340545,
pred,1734,0.353111,
pred,1735,0.348042,
pred,1736,0.337696,
pred,1737,0.349923,
pred,1738,0.344136,
pred,1739,0.351621,
pred,1740,0.344986,
pred,1741,0.338732,
pred,1742,0.347687,
pred,1743,0.341495,
pred,1744,0.344706,
pred,1745,0.343188,
pred,1746,0.337454,
pred,1747,0.347083,
pred,1748,0.335930,
pred,1749,0.356648,
pred,1750,0.342419,
pred,1751,0.333472,
pred,1752,0.349916,
pred,1753,0.352655,
pred,1754,0.333984,
pred,1755,0.348949,
pred,1756,0.348820,
pred,1757,0.342036,
pred,1758,0.343158,
pred,1759,0.343943,
pred,1760,0.338833,
pred,1761,0.339920,
pred,1762,0.352427,
pred,1763,0.338765,
pred,1764,0.346424,
pred,1765,0.339232,
pred,1766,0.351005,
pred,1767,0.327717,
pred,1768,0.344667,
pred,1769,0.340868,
pred,1770,0.336990,
pred,1771,0.341647,
pred,1772,0.338621,
pred,1773,0.345650,
pred,1774,0.344589,
pred,1775,0.346287,
pred,1776,0.336554,
pred,1777,0.343750,
pred,1778,0.343114,
pred,1779,0.350377,
pred,1780,0.341632,
pred,1781,0.339516,
pred,1782,0.358443,
pred,1783,0.341797,
pred,1784,0.351459,
pred,1785,0.341012,
pred,1786,0.347949,
pred,1787,0.355483,
pred,1788,0.349869,
pred,1789,0.350685,
pred,1790,0.350777,
pred,1791,0.344196,
pred,1792,0.349283,
pred,1793,0.333321,
pred,1794,0.349786,
pred,1795,0.346691,
pred,1796,0.345121,
pred,1797,0.339557,
pred,1798,0.333698,
pred,1799,0.345979,
pred,1800,0.346009,
pred,1801,0.355293,
pred,1802,0.353981,
pred,1803,0.344864,
pred,1804,0.355734,
pred,1805,0.346693,
pred,1806,0.340055,
pred,1807,0.350201,
pred,1808,0.331591,
pred,1809,0.341662,
pred,1810,0.346461,
pred,1811,0.344081,
pred,1812,0.339782,
pred,1813,0.340825,
pred,1814,0.346189,
pred,1815,0.343265,
pred,1816,0.344555,
pred,1817,0.339557,
pred,1818,0.343124,
pred,1819,0.349745,
pred,1820,0.340724,
pred,1821,0.342990,
pred,1822,0.336615,
pred,1823,0.344888,
pred,1824,0.334756,
pred,1825,0.338338,
pred,1826,0.337502,
pred,1827,0.332822,
pred,1828,0.345387,
pred,1829,0.344561,
pred,1830,0.336563,
pred,1831,0.348114,
pred,1832,0.345168,
pred,1833,0.347826,
pred,1834,0.347421,
pred,1835,0.338986,
pred,1836,0.354273,
pred,1837,0.345700,
pred,1838,0.352608,
pred,1839,0.342712,
pred,1840,0.334922,
pred,1841,0.339284,
pred,1842,0.347147,
pred,1843,0.341811,
pred,1844,0.350708,
pred,1845,0.348253,
pred,1846,0.346783,
pred,1847,0.349358,
pred,1848,0.343289,
pred,1849,0.344022,
pred,1850,0.343907,
pred,1851,0.353964,
pred,1852,0.352298,
pred,1853,0.337135,
pred,1854,0.347965,
pred,1855,0.342260,
pred,1856,0.342324,
pred,1857,0.338811,
pred,1858,0.337532,
pred,1859,0.339966,
pred,1860,0.347836,
pred,1861,0.343725,
pred,1862,0.343527,
pred,1863,0.341376,
pred,1864,0.333454,
pred,1865,0.341950,
pred,1866,0.342056,
pred,1867,0.342565,
pred,1868,0.346360,
pred,1869,0.355359,
pred,1870,0.350701,
pred,1871,0.348662,
pred,1872,0.344421,
pred,1873,0.345068,
pred,1874,0.346555,
pred,1875,0.359593,
pred,1876,0.348943,
pred,1877,0.346053,
pred,1878,0.342151,
pred,1879,0.354303,
pred,1880,0.350764,
pred,1881,0.359815,
pred,1882,0.346867,
pred,1883,0.344525,
pred,1884,0.345389,
pred,1885,0.347699,
pred,1886,0.342637,
pred,1887,0.346271,
pred,1888,0.348995,
pred,1889,0.359857,
pred,1890,0.348158,
pred,1891,0.342591,
pred,1892,0.334834,
pred,1893,0.335047,
pred,1894,0.332312,
pred,1895,0.341617,
pred,1896,0.344121,
pred,1897,0.344060,
pred,1898,0.352153,
pred,1899,0.348616,
pred,1900,0.341062,
pred,1901,0.349685,
pred,1902,0.346605,
pred,1903,0.341498,
pred,1904,0.344446,
pred,1905,0.342711,
pred,1906,0.344829,
pred,1907,0.340855,
pred,1908,0.343362,
pred,1909,0.343774,
pred,1910,0.342094,
pred,1911,0.341068,
pred,1912,0.340546,
pred,1913,0.342277,
pred,1914,0.350455,
pred,1915,0.348221,
pred,1916,0.337647,
pred,1917,0.337271,
pred,1918,0.352296,
pred,1919,0.343267,
pred,1920,0.345275,
pred,1921,0.356673,
pred,1922,0.348212,
pred,1923,0.359067,
pred,1924,0.355551,
pred,1925,0.348635,
pred,1926,0.347447,
pred,1927,0.350964,
pred,1928,0.346723,
pred,1929,0.349019,
pred,1930,0.353063,
pred,1931,0.343472,
pred,1932,0.342174,
pred,1933,0.345398,
pred,1934,0.344079,
pred,1935,0.348165,
pred,1936,0.346295,
pred,1937,0.345781,
pred,1938,0.349040,
pred,1939,0.354043,
pred,1940,0.347450,
pred,1941,0.352504,
pred,1942,0.346263,
pred,1943,0.352846,
pred,1944,0.342398,
pred,1945,0.345441,
pred,1946,0.348966,
pred,1947,0.354178,
pred,1948,0.345568,
pred,1949,0.358259,
pred,1950,0.341325,
pred,1951,0.344977,
pred,1952,0.345767,
pred,1953,0.347046,
pred,1954,0.354944,
pred,1955,0.345095,
pred,1956,0.343772,
pred,1957,0.348315,
pred,1958,0.346498,
pred,1959,0.352194,
pred,1960,0.349506,
pred,1961,0.351745,
pred,1962,0.352933,
pred,1963,0.351785,
pred,1964,0.349646,
pred,1965,0.354546,
pred,1966,0.350614,
pred,1967,0.346090,
pred,1968,0.344362,
pred,1969,0.345774,
pred,1970,0.340174,
pred,1971,0.353068,
pred,1972,0.356877,
pred,1973,0.349183,
pred,1974,0.358135,
pred,1975,0.340395,
pred,1976,0.342643,
pred,1977,0.347392,
pred,1978,0.348258,
pred,1979,0.349933,
pred,1980,0.341883,
pred,1981,0.348950,
pred,1982,0.347658,
pred,1983,0.354121,
pred,1984,0.356407,
pred,1985,0.351316,
pred,1986,0.348285,
pred,1987,0.357716,
pred,1988,0.350692,
pred,1989,0.348399,
pred,1990,0.352535,
pred,1991,0.359101,
pred,1992,0.347924,
pred,1993,0.349501,
pred,1994,0.342650,
pred,1995,0.338833,
pred,1996,0.348056,
pred,1997,0.352135,
pred,1998,0.343999,
pred,1999,0.359384,
pred,2000,0.346233,
pred,2001,0.355131,
pred,2002,0.347843,
pred,2003,0.339188,
pred,2004,0.347605,
pred,2005,0.361754,
pred,2006,0.344180,
pred,2007,0.350863,
pred,2008,0.343005,
pred,2009,0.351117,
pred,2010,0.352251,
pred,2011,0.337576,
pred,2012,0.352149,
pred,2013,0.346720,
pred,2014,0.343829,
pred,2015,0.342903,
pred,2016,0.345243,
pred,2017,0.354723,
pred,2018,0.351973,
pred,2019,0.356556,
pred,2020,0.355046,
pred,2021,0.347316,
pred,2022,0.344396,
pred,2023,0.351737,
pred,2024,0.349287,
pred,2025,0.347354,
pred,2026,0.344970,
pred,2027,0.342646,
pred,2028,0.348642,
pred,2029,0.359018,
pred,2030,0.356321,
pred,2031,0.358093,
pred,2032,0.350184,
pred,2033,0.348676,
pred,2034,0.352213,
pred,2035,0.341651,
pred,2036,0.344299,
pred,2037,0.348092,
pred,2038,0.352030,
pred,2039,0.352114,
pred,2040,0.343734,
pred,2041,0.359391,
pred,2042,0.357081,
pred,2043,0.358369,
pred,2044,0.362195,
pred,2045,0.352707,
pred,2046,0.348078,
pred,2047,0.347406,
pred,2048,0.357084,
pred,2049,0.358004,
pred,2050,0.349744,
pred,2051,0.356663,
pred,2052,0.345196,
pred,2053,0.347059,
pred,2054,0.351452,
pred,2055,0.343430,
pred,2056,0.349094,
pred,2057,0.343870,
pred,2058,0.353005,
pred,2059,0.354130,
pred,2060,0.353301,
pred,2061,0.347380,
pred,2062,0.351730,
pred,2063,0.349057,
pred,2064,0.359100,
pred,2065,0.346671,
pred,2066,0.347030,
pred,2067,0.349053,
pred,2068,0.357986,
pred,2069,0.351965,
pred,2070,0.352717,
pred,2071,0.362338,
pred,2072,0.353755,
pred,2073,0.356644,
pred,2074,0.350590,
pred,2075,0.337548,
pred,2076,0.361253,
pred,2077,0.354084,
pred,2078,0.351010,
pred,2079,0.344069,
pred,2080,0.344704,
pred,2081,0.345240,
pred,2082,0.349941,
pred,2083,0.347303,
pred,2084,0.349187,
pred,2085,0.348855,
pred,2086,0.349724,
pred,2087,0.339864,
pred,2088,0.346566,
pred,2089,0.344637,
pred,2090,0.351151,
pred,2091,0.354838,
pred,2092,0.353672,
pred,2093,0.357234,
pred,2094,0.345438,
pred,2095,0.354368,
pred,2096,0.348764,
pred,2097,0.345162,
pred,2098,0.351487,
pred,2099,0.346863,
pred,2100,0.357228,
pred,2101,0.358738,
pred,2102,0.343377,
pred,2103,0.352422,
pred,2104,0.354107,
pred,2105,0.351860,
pred,2106,0.353283,
pred,2107,0.360483,
pred,2108,0.348513,
pred,2109,0.353101,
pred,2110,0.351447,
pred,2111,0.359127,
pred,2112,0.355022,
pred,2113,0.360049,
pred,2114,0.356247,
pred,2115,0.356412,
pred,2116,0.352303,
pred,2117,0.342361,
pred,2118,0.354117,
pred,2119,0.359987,
pred,2120,0.360653,
pred,2121,0.347948,
pred,2122,0.349708,
pred,2123,0.359243,
pred,2124,0.349339,
pred,2125,0.346242,
pred,2126,0.355541,
pred,2127,0.363438,
pred,2128,0.358660,
pred,2129,0.336605,
pred,2130,0.354121,
pred,2131,0.345252,
pred,2132,0.364664,
pred,2133,0.357979,
pred,2134,0.352429,
pred,2135,0.355519,
pred,2136,0.359481,
pred,2137,0.351792,
pred,2138,0.355316,
pred,2139,0.353751,
pred,2140,0.358392,
pred,2141,0.358062,
pred,2142,0.365718,
pred,2143,0.354335,
pred,2144,0.359523,
pred,2145,0.356171,
pred,2146,0.353718,
pred,2147,0.355163,
pred,2148,0.357149,
pred,2149,0.354297,
pred,2150,0.351819,
pred,2151,0.355451,
pred,2152,0.356124,
pred,2153,0.357654,
pred,2154,0.354510,
pred,2155,0.353852,
pred,2156,0.353973,
pred,2157,0.360554,
pred,2158,0.357156,
pred,2159,0.357141,
pred,2160,0.351362,
pred,2161,0.356223,
pred,2162,0.344656,
pred,2163,0.359936,
pred,2164,0.360311,
pred,2165,0.358901,
pred,2166,0.361416,
pred,2167,0.357798,
pred,2168,0.351017,
pred,2169,0.368197,
pred,2170,0.357389,
pred,2171,0.357541,
pred,2172,0.353323,
pred,2173,0.352500,
pred,2174,0.354769,
pred,2175,0.340424,
pred,2176,0.355821,
pred,2177,0.354579,
pred,2178,0.353688,
pred,2179,0.356027,
pred,2180,0.355170,
pred,2181,0.353995,
pred,2182,0.344911,
pred,2183,0.361991,
pred,2184,0.358570,
pred,2185,0.361710,
pred,2186,0.351872,
pred,2187,0.358865,
pred,2188,0.360596,
pred,2189,0.353815,
pred,2190,0.356437,
pred,2191,0.351485,
pred,2192,0.356098,
pred,2193,0.350976,
pred,2194,0.355259,
