arm,step,one_minus_ff
pred,1358,0.080001
pred,1359,0.080936
pred,1360,0.077809
pred,1361,0.080789
pred,1362,0.085441
pred,1363,0.079569
pred,1364,0.083140
pred,1365,0.078368
pred,1366,0.080576
pred,1367,0.076255
pred,1368,0.081211
pred,1369,0.078400
pred,1370,0.080093
pred,1371,0.081466
pred,1372,0.080874
pred,1373,0.081811
pred,1374,0.079620
pred,1375,0.078165
pred,1376,0.077607
pred,1377,0.076948
pred,1378,0.079301
pred,1379,0.078830
pred,1380,0.079726
pred,1381,0.080535
pred,1382,0.079148
pred,1383,0.082305
pred,1384,0.081592
pred,1385,0.082359
pred,1386,0.081449
pred,1387,0.082132
pred,1388,0.082857
pred,1389,0.080314
pred,1390,0.077903
pred,1391,0.077708
pred,1392,0.079345
pred,1393,0.076140
pred,1394,0.077004
pred,1395,0.079657
pred,1396,0.082042
pred,1397,0.082091
pred,1398,0.080302
pred,1399,0.077487
pred,1400,0.076014
pred,1401,0.078053
pred,1402,0.077673
pred,1403,0.079553
pred,1404,0.078570
pred,1405,0.077548
pred,1406,0.080626
pred,1407,0.079681
pred,1408,0.077449
pred,1409,0.080548
pred,1410,0.081114
pred,1411,0.080253
pred,1412,0.080483
pred,1413,0.075568
pred,1414,0.078947
pred,1415,0.079456
pred,1416,0.078541
pred,1417,0.078041
pred,1418,0.080645
pred,1419,0.081205
pred,1420,0.079020
pred,1421,0.080428
pred,1422,0.076568
pred,1423,0.078199
pred,1424,0.079009
pred,1425,0.078701
pred,1426,0.078520
pred,1427,0.078655
pred,1428,0.079473
pred,1429,0.077328
pred,1430,0.079609
pred,1431,0.078119
pred,1432,0.076740
pred,1433,0.075149
pred,1434,0.076608
pred,1435,0.079027
pred,1436,0.079577
pred,1437,0.077595
pred,1438,0.076590
pred,1439,0.081500
pred,1440,0.077633
pred,1441,0.075400
pred,1442,0.077844
pred,1443,0.080638
pred,1444,0.077925
pred,1445,0.076412
pred,1446,0.073787
pred,1447,0.078220
pred,1448,0.074399
pred,1449,0.075833
pred,1450,0.077186
pred,1451,0.076937
pred,1452,0.078045
pred,1453,0.079213
pred,1454,0.080475
pred,1455,0.077651
pred,1456,0.078194
pred,1457,0.080435
pred,1458,0.077721
pred,1459,0.077399
pred,1460,0.078001
pred,1461,0.076639
pred,1462,0.077211
pred,1463,0.075664
pred,1464,0.082564
pred,1465,0.080067
pred,1466,0.077005
pred,1467,0.077258
pred,1468,0.079598
pred,1469,0.078452
pred,1470,0.080944
pred,1471,0.073315
pred,1472,0.084861
pred,1473,0.078355
pred,1474,0.080128
pred,1475,0.074939
pred,1476,0.075452
pred,1477,0.076105
pred,1478,0.076872
pred,1479,0.077651
pred,1480,0.076801
pred,1481,0.077253
pred,1482,0.074877
pred,1483,0.075581
pred,1484,0.074566
pred,1485,0.077811
pred,1486,0.076628
pred,1487,0.076152
pred,1488,0.075110
pred,1489,0.080116
pred,1490,0.077588
pred,1491,0.079254
pred,1492,0.082429
pred,1493,0.081324
pred,1494,0.075858
pred,1495,0.075030
pred,1496,0.075445
pred,1497,0.075827
pred,1498,0.075699
pred,1499,0.075967
pred,1500,0.078562
pred,1501,0.075459
pred,1502,0.077719
pred,1503,0.077934
pred,1504,0.075684
pred,1505,0.076527
pred,1506,0.077603
pred,1507,0.076531
pred,1508,0.078257
pred,1509,0.075979
pred,1510,0.075892
pred,1511,0.078775
pred,1512,0.078130
pred,1513,0.074895
pred,1514,0.079131
pred,1515,0.079032
pred,1516,0.077343
pred,1517,0.076896
pred,1518,0.075015
pred,1519,0.073473
pred,1520,0.074292
pred,1521,0.073458
pred,1522,0.076548
pred,1523,0.074061
pred,1524,0.073611
pred,1525,0.077748
pred,1526,0.074560
pred,1527,0.082181
pred,1528,0.076627
pred,1529,0.074620
pred,1530,0.077198
pred,1531,0.078004
pred,1532,0.074170
pred,1533,0.072886
pred,1534,0.071930
pred,1535,0.073615
pred,1536,0.073131
pred,1537,0.077432
pred,1538,0.074452
pred,1539,0.073685
pred,1540,0.074661
pred,1541,0.075845
pred,1542,0.074174
pred,1543,0.075494
pred,1544,0.076243
pred,1545,0.073296
pred,1546,0.072955
pred,1547,0.076080
pred,1548,0.076468
pred,1549,0.074015
pred,1550,0.074704
pred,1551,0.074819
pred,1552,0.076842
pred,1553,0.070617
pred,1554,0.075157
pred,1555,0.077441
pred,1556,0.074803
pred,1557,0.074297
pred,1558,0.074538
pred,1559,0.077715
pred,1560,0.074739
pred,1561,0.074663
pred,1562,0.075205
pred,1563,0.073145
pred,1564,0.075753
pred,1565,0.071697
pred,1566,0.073654
pred,1567,0.075644
pred,1568,0.077374
pred,1569,0.079420
pred,1570,0.075166
pred,1571,0.071922
pred,1572,0.074492
pred,1573,0.072921
pred,1574,0.075872
pred,1575,0.072404
pred,1576,0.076481
pred,1577,0.073044
pred,1578,0.078241
pred,1579,0.077909
pred,1580,0.073676
pred,1581,0.077297
pred,1582,0.076371
pred,1583,0.075152
pred,1584,0.073097
pred,1585,0.074647
pred,1586,0.077310
pred,1587,0.074486
pred,1588,0.074733
pred,1589,0.073608
pred,1590,0.076422
pred,1591,0.074214
pred,1592,0.076962
pred,1593,0.076462
pred,1594,0.075570
pred,1595,0.073806
pred,1596,0.072936
pred,1597,0.074251
pred,1598,0.071833
pred,1599,0.074496
pred,1600,0.076187
pred,1601,0.073558
pred,1602,0.073670
pred,1603,0.076760
pred,1604,0.071886
pred,1605,0.073556
pred,1606,0.076612
pred,1607,0.075201
pred,1608,0.073262
pred,1609,0.074029
pred,1610,0.072837
pred,1611,0.073878
pred,1612,0.074050
pred,1613,0.072782
pred,1614,0.071522
pred,1615,0.073626
pred,1616,0.071504
pred,1617,0.072358
pred,1618,0.072708
pred,1619,0.073877
pred,1620,0.078322
pred,1621,0.074397
pred,1622,0.074082
pred,1623,0.071528
pred,1624,0.071525
pred,1625,0.072268
pred,1626,0.072506
pred,1627,0.072523
pred,1628,0.071460
pred,1629,0.077003
pred,1630,0.076096
pred,1631,0.076473
pred,1632,0.074229
pred,1633,0.070032
pred,1634,0.072791
pred,1635,0.068679
pred,1636,0.073553
pred,1637,0.068394
pred,1638,0.071880
pred,1639,0.073067
pred,1640,0.077945
pred,1641,0.074961
pred,1642,0.075028
pred,1643,0.073763
pred,1644,0.074221
pred,1645,0.074054
pred,1646,0.073564
pred,1647,0.073046
pred,1648,0.074364
pred,1649,0.073632
pred,1650,0.073121
pred,1651,0.072251
pred,1652,0.071674
pred,1653,0.072510
pred,1654,0.072108
pred,1655,0.073367
pred,1656,0.069099
pred,1657,0.071803
pred,1658,0.070301
pred,1659,0.071621
pred,1660,0.074427
pred,1661,0.072302
pred,1662,0.073793
pred,1663,0.072617
pred,1664,0.074493
pred,1665,0.076673
pred,1666,0.072352
pred,1667,0.071917
pred,1668,0.071789
pred,1669,0.070485
pred,1670,0.073759
pred,1671,0.072170
pred,1672,0.070447
pred,1673,0.071503
pred,1674,0.073605
pred,1675,0.072936
pred,1676,0.076101
pred,1677,0.074332
pred,1678,0.072372
pred,1679,0.072226
pred,1680,0.070567
pred,1681,0.073958
pred,1682,0.070056
pred,1683,0.071694
pred,1684,0.070365
pred,1685,0.073216
pred,1686,0.071013
pred,1687,0.071522
pred,1688,0.068802
pred,1689,0.070884
pred,1690,0.072995
pred,1691,0.072843
pred,1692,0.072226
pred,1693,0.070768
pred,1694,0.073078
pred,1695,0.071851
pred,1696,0.075187
pred,1697,0.072534
pred,1698,0.073307
pred,1699,0.073983
pred,1700,0.072632
pred,1701,0.076463
pred,1702,0.070271
pred,1703,0.072970
pred,1704,0.071491
pred,1705,0.072500
pred,1706,0.069482
pred,1707,0.071647
pred,1708,0.072625
pred,1709,0.071222
pred,1710,0.074601
pred,1711,0.069938
pred,1712,0.071186
pred,1713,0.070363
pred,1714,0.071664
pred,1715,0.072091
pred,1716,0.073130
pred,1717,0.071008
pred,1718,0.072599
pred,1719,0.072545
pred,1720,0.073906
pred,1721,0.076995
pred,1722,0.074542
pred,1723,0.068590
pred,1724,0.070287
pred,1725,0.070596
pred,1726,0.072762
pred,1727,0.073041
pred,1728,0.070472
pred,1729,0.072640
pred,1730,0.070148
pred,1731,0.070540
pred,1732,0.073304
pred,1733,0.067614
pred,1734,0.071449
pred,1735,0.070453
pred,1736,0.070766
pred,1737,0.072810
pred,1738,0.072456
pred,1739,0.074495
pred,1740,0.074385
pred,1741,0.072689
pred,1742,0.072432
pred,1743,0.071734
pred,1744,0.070234
pred,1745,0.068138
pred,1746,0.071568
pred,1747,0.068715
pred,1748,0.071773
pred,1749,0.071684
pred,1750,0.070870
pred,1751,0.073778
pred,1752,0.071146
pred,1753,0.072878
pred,1754,0.074598
pred,1755,0.071453
pred,1756,0.071042
pred,1757,0.067881
pred,1758,0.071256
pred,1759,0.071662
pred,1760,0.070779
pred,1761,0.071113
pred,1762,0.073713
pred,1763,0.069503
pred,1764,0.067966
pred,1765,0.069259
pred,1766,0.073147
pred,1767,0.074137
pred,1768,0.073679
pred,1769,0.069329
pred,1770,0.069893
pred,1771,0.069472
pred,1772,0.070363
pred,1773,0.072392
pred,1774,0.069232
pred,1775,0.067263
pred,1776,0.070505
pred,1777,0.072186
pred,1778,0.071762
pred,1779,0.075686
pred,1780,0.073660
pred,1781,0.075094
pred,1782,0.073843
pred,1783,0.070658
pred,1784,0.070490
pred,1785,0.068915
pred,1786,0.070871
pred,1787,0.072225
pred,1788,0.067633
pred,1789,0.071326
pred,1790,0.069862
pred,1791,0.069343
pred,1792,0.069383
pred,1793,0.068557
pred,1794,0.070111
pred,1795,0.068637
pred,1796,0.069976
pred,1797,0.071696
pred,1798,0.070045
pred,1799,0.069447
pred,1800,0.072251
pred,1801,0.070831
pred,1802,0.073879
pred,1803,0.073141
pred,1804,0.071245
pred,1805,0.069538
pred,1806,0.068744
pred,1807,0.070121
pred,1808,0.069651
pred,1809,0.067981
pred,1810,0.072573
pred,1811,0.070371
pred,1812,0.070304
pred,1813,0.073430
pred,1814,0.071889
pred,1815,0.070201
pred,1816,0.068830
pred,1817,0.068864
pred,1818,0.070346
pred,1819,0.068208
pred,1820,0.073408
pred,1821,0.072573
pred,1822,0.074050
pred,1823,0.069880
pred,1824,0.071389
pred,1825,0.071928
pred,1826,0.069860
pred,1827,0.069838
pred,1828,0.068755
pred,1829,0.070428
pred,1830,0.067918
pred,1831,0.069213
pred,1832,0.070425
pred,1833,0.066616
pred,1834,0.066843
pred,1835,0.070451
pred,1836,0.070371
pred,1837,0.072019
pred,1838,0.071385
pred,1839,0.075470
pred,1840,0.071401
pred,1841,0.068132
pred,1842,0.069709
pred,1843,0.066696
pred,1844,0.067949
pred,1845,0.066759
pred,1846,0.067464
pred,1847,0.067755
pred,1848,0.071526
pred,1849,0.071485
pred,1850,0.070957
pred,1851,0.067974
pred,1852,0.067423
pred,1853,0.066350
pred,1854,0.068608
pred,1855,0.069463
pred,1856,0.070810
pred,1857,0.069951
pred,1858,0.073139
pred,1859,0.068866
pred,1860,0.072362
pred,1861,0.070168
pred,1862,0.069440
pred,1863,0.068454
pred,1864,0.072847
pred,1865,0.069476
pred,1866,0.067378
pred,1867,0.067393
pred,1868,0.069181
pred,1869,0.070994
pred,1870,0.069114
pred,1871,0.068077
pred,1872,0.069453
pred,1873,0.068116
pred,1874,0.071079
pred,1875,0.069337
pred,1876,0.069705
pred,1877,0.068774
pred,1878,0.068774
pred,1879,0.070996
pred,1880,0.072002
pred,1881,0.069729
pred,1882,0.073481
pred,1883,0.071230
pred,1884,0.069791
pred,1885,0.066727
pred,1886,0.064254
pred,1887,0.072155
pred,1888,0.068725
pred,1889,0.068903
pred,1890,0.069738
pred,1891,0.067751
pred,1892,0.066965
pred,1893,0.068993
pred,1894,0.068428
pred,1895,0.070274
pred,1896,0.071114
pred,1897,0.070857
pred,1898,0.066649
pred,1899,0.065749
pred,1900,0.071005
pred,1901,0.067595
pred,1902,0.069549
pred,1903,0.067669
pred,1904,0.066055
pred,1905,0.068802
pred,1906,0.069971
pred,1907,0.068463
pred,1908,0.067876
pred,1909,0.068899
pred,1910,0.066895
pred,1911,0.070802
pred,1912,0.065208
pred,1913,0.066322
pred,1914,0.067316
pred,1915,0.067894
pred,1916,0.072375
pred,1917,0.066888
pred,1918,0.068966
pred,1919,0.069966
pred,1920,0.068610
pred,1921,0.067798
pred,1922,0.068327
pred,1923,0.069444
pred,1924,0.068820
pred,1925,0.070393
pred,1926,0.068224
pred,1927,0.070014
pred,1928,0.071884
pred,1929,0.070455
pred,1930,0.068812
pred,1931,0.069136
pred,1932,0.066453
pred,1933,0.070024
pred,1934,0.068634
pred,1935,0.067063
pred,1936,0.065937
pred,1937,0.067992
pred,1938,0.067303
pred,1939,0.068658
pred,1940,0.070644
pred,1941,0.070691
pred,1942,0.067092
pred,1943,0.070249
pred,1944,0.067835
pred,1945,0.066497
pred,1946,0.065664
pred,1947,0.068378
pred,1948,0.068147
pred,1949,0.068107
pred,1950,0.068205
pred,1951,0.067509
pred,1952,0.067296
pred,1953,0.068738
pred,1954,0.066831
pred,1955,0.067350
pred,1956,0.066553
pred,1957,0.067490
pred,1958,0.070045
pred,1959,0.069181
pred,1960,0.069226
pred,1961,0.070037
pred,1962,0.067690
pred,1963,0.067389
pred,1964,0.070034
pred,1965,0.068427
pred,1966,0.071772
pred,1967,0.067701
pred,1968,0.066647
pred,1969,0.065395
pred,1970,0.070455
pred,1971,0.070012
pred,1972,0.068823
pred,1973,0.068788
pred,1974,0.065262
pred,1975,0.067070
pred,1976,0.073031
pred,1977,0.069125
pred,1978,0.068589
pred,1979,0.070904
pred,1980,0.066448
pred,1981,0.065506
pred,1982,0.067876
pred,1983,0.066420
pred,1984,0.069023
pred,1985,0.067442
pred,1986,0.066981
pred,1987,0.066590
pred,1988,0.068157
pred,1989,0.065598
pred,1990,0.064453
pred,1991,0.065823
pred,1992,0.066140
pred,1993,0.065452
pred,1994,0.067472
pred,1995,0.065835
pred,1996,0.064912
pred,1997,0.066871
pred,1998,0.066446
pred,1999,0.067580
pred,2000,0.063802
pred,2001,0.065245
pred,2002,0.064143
pred,2003,0.067034
pred,2004,0.067479
pred,2005,0.066954
pred,2006,0.064615
pred,2007,0.066629
pred,2008,0.068014
pred,2009,0.063112
pred,2010,0.065266
pred,2011,0.067116
pred,2012,0.065527
pred,2013,0.070407
pred,2014,0.070494
pred,2015,0.064432
pred,2016,0.065669
pred,2017,0.066937
pred,2018,0.066437
pred,2019,0.065996
pred,2020,0.065376
pred,2021,0.065975
pred,2022,0.063866
pred,2023,0.068048
pred,2024,0.067771
pred,2025,0.065900
pred,2026,0.067580
pred,2027,0.066624
pred,2028,0.067080
pred,2029,0.066748
pred,2030,0.066283
pred,2031,0.064652
pred,2032,0.065770
pred,2033,0.066303
pred,2034,0.064972
pred,2035,0.068365
pred,2036,0.065879
pred,2037,0.067185
pred,2038,0.066478
pred,2039,0.064796
pred,2040,0.063700
pred,2041,0.064027
pred,2042,0.065084
pred,2043,0.064198
pred,2044,0.066598
pred,2045,0.066655
pred,2046,0.068896
pred,2047,0.071182
pred,2048,0.069727
pred,2049,0.067074
pred,2050,0.065167
pred,2051,0.065733
pred,2052,0.069052
pred,2053,0.069608
pred,2054,0.069852
pred,2055,0.067761
pred,2056,0.068656
pred,2057,0.065467
pred,2058,0.066025
pred,2059,0.068412
pred,2060,0.067552
pred,2061,0.070058
pred,2062,0.066832
pred,2063,0.065738
pred,2064,0.066178
pred,2065,0.068379
pred,2066,0.065278
pred,2067,0.062776
pred,2068,0.065749
pred,2069,0.066146
pred,2070,0.067946
pred,2071,0.069770
pred,2072,0.065642
pred,2073,0.067511
pred,2074,0.065439
pred,2075,0.067571
pred,2076,0.065662
pred,2077,0.064989
pred,2078,0.064746
pred,2079,0.068030
pred,2080,0.065544
pred,2081,0.066763
pred,2082,0.064105
pred,2083,0.064439
pred,2084,0.066123
pred,2085,0.067543
pred,2086,0.067602
pred,2087,0.066373
pred,2088,0.064673
pred,2089,0.065827
pred,2090,0.065063
pred,2091,0.068482
pred,2092,0.065241
pred,2093,0.063942
pred,2094,0.067597
pred,2095,0.068027
pred,2096,0.065722
pred,2097,0.070866
pred,2098,0.067886
pred,2099,0.066407
pred,2100,0.069622
pred,2101,0.068012
pred,2102,0.067190
pred,2103,0.066302
pred,2104,0.064280
pred,2105,0.065381
pred,2106,0.067532
pred,2107,0.065270
pred,2108,0.066357
pred,2109,0.067798
pred,2110,0.065312
pred,2111,0.065361
pred,2112,0.067088
pred,2113,0.066177
pred,2114,0.067316
pred,2115,0.066691
pred,2116,0.067859
pred,2117,0.064901
pred,2118,0.064849
pred,2119,0.065010
pred,2120,0.065348
pred,2121,0.062884
pred,2122,0.064395
pred,2123,0.065235
pred,2124,0.067605
pred,2125,0.065022
pred,2126,0.067652
pred,2127,0.063119
pred,2128,0.066788
pred,2129,0.064833
pred,2130,0.064925
pred,2131,0.064167
pred,2132,0.065083
pred,2133,0.068151
pred,2134,0.066685
pred,2135,0.064346
pred,2136,0.065332
pred,2137,0.064473
pred,2138,0.066046
pred,2139,0.064871
pred,2140,0.065201
pred,2141,0.061633
pred,2142,0.064133
pred,2143,0.066373
pred,2144,0.064186
pred,2145,0.064368
pred,2146,0.065364
pred,2147,0.066513
pred,2148,0.064760
pred,2149,0.066502
pred,2150,0.064839
pred,2151,0.064042
pred,2152,0.063356
pred,2153,0.061949
pred,2154,0.063661
pred,2155,0.064551
pred,2156,0.065404
pred,2157,0.067863
pred,2158,0.065395
pred,2159,0.065194
pred,2160,0.065588
pred,2161,0.066055
pred,2162,0.063041
pred,2163,0.065349
pred,2164,0.065742
pred,2165,0.064058
pred,2166,0.067984
pred,2167,0.063947
pred,2168,0.065472
pred,2169,0.066817
pred,2170,0.062771
pred,2171,0.066123
pred,2172,0.063476
pred,2173,0.067808
pred,2174,0.064970
pred,2175,0.065617
pred,2176,0.063843
pred,2177,0.064187
pred,2178,0.066278
pred,2179,0.065409
pred,2180,0.063176
pred,2181,0.063339
pred,2182,0.064713
pred,2183,0.064845
pred,2184,0.066442
pred,2185,0.066918
pred,2186,0.064981
pred,2187,0.063506
pred,2188,0.064987
pred,2189,0.065331
pred,2190,0.063287
pred,2191,0.063456
pred,2192,0.065975
pred,2193,0.064835
pred,2194,0.064250
pred,2195,0.064126
pred,2196,0.065626
pred,2197,0.066842
pred,2198,0.065885
pred,2199,0.064508
pred,2200,0.066551
pred,2201,0.064773
pred,2202,0.064678
pred,2203,0.068586
pred,2204,0.065330
pred,2205,0.066697
pred,2206,0.066515
pred,2207,0.066172
pred,2208,0.062940
pred,2209,0.062041
pred,2210,0.063002
pred,2211,0.064507
pred,2212,0.064251
pred,2213,0.067137
pred,2214,0.067097
pred,2215,0.066563
pred,2216,0.067281
pred,2217,0.066634
pred,2218,0.063908
pred,2219,0.064112
pred,2220,0.063378
pred,2221,0.063270
pred,2222,0.063402
pred,2223,0.066524
pred,2224,0.067288
pred,2225,0.066140
pred,2226,0.065053
pred,2227,0.064052
pred,2228,0.061921
pred,2229,0.064527
pred,2230,0.064150
pred,2231,0.064799
pred,2232,0.063100
pred,2233,0.065586
pred,2234,0.062225
pred,2235,0.065558
pred,2236,0.063755
pred,2237,0.067403
pred,2238,0.065916
pred,2239,0.065710
pred,2240,0.063606
pred,2241,0.062932
pred,2242,0.065074
pred,2243,0.065156
pred,2244,0.064039
pred,2245,0.062792
pred,2246,0.063042
pred,2247,0.061555
pred,2248,0.063461
pred,2249,0.064423
pred,2250,0.065601
pred,2251,0.066037
pred,2252,0.067510
pred,2253,0.067024
pred,2254,0.066652
pred,2255,0.062742
pred,2256,0.059813
pred,2257,0.060616
pred,2258,0.061394
pred,2259,0.064905
pred,2260,0.067069
pred,2261,0.067951
pred,2262,0.063677
pred,2263,0.062106
pred,2264,0.063041
pred,2265,0.062700
pred,2266,0.063560
pred,2267,0.061644
pred,2268,0.064822
pred,2269,0.065458
pred,2270,0.069350
pred,2271,0.062210
pred,2272,0.061007
pred,2273,0.061673
pred,2274,0.062512
pred,2275,0.062517
pred,2276,0.061517
pred,2277,0.063859
pred,2278,0.064956
pred,2279,0.065362
pred,2280,0.067040
pred,2281,0.065439
pred,2282,0.063201
pred,2283,0.062180
pred,2284,0.062891
pred,2285,0.065482
pred,2286,0.063023
pred,2287,0.064398
pred,2288,0.063148
pred,2289,0.062856
pred,2290,0.061982
pred,2291,0.063122
pred,2292,0.061902
pred,2293,0.061478
pred,2294,0.060469
pred,2295,0.063199
pred,2296,0.062459
pred,2297,0.062104
pred,2298,0.061673
pred,2299,0.065490
pred,2300,0.060394
pred,2301,0.060233
pred,2302,0.062386
pred,2303,0.063147
pred,2304,0.063616
pred,2305,0.064148
