step,latent,kind,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
91000,student_h,vs_initial,0,91000,0.980628,0.737357,0.243271,0.106218
91000,teacher_h,adjacent,90500,500,0.002643,0.002366,0.000277,0.995611
91000,teacher_h,vs_initial,0,91000,0.980514,0.743402,0.237112,0.103315
91500,student_h,adjacent,91000,500,0.018330,0.016879,0.001452,0.967912
91500,student_h,vs_initial,0,91500,0.981170,0.745503,0.235667,0.101946
91500,teacher_h,adjacent,91000,500,0.003411,0.003050,0.000361,0.994330
91500,teacher_h,vs_initial,0,91500,0.980250,0.744664,0.235586,0.102169
92000,student_h,adjacent,91500,500,0.012233,0.011098,0.001136,0.979446
92000,student_h,vs_initial,0,92000,0.982155,0.742613,0.239542,0.101128
92000,teacher_h,adjacent,91500,500,0.001978,0.001737,0.000240,0.996869
92000,teacher_h,vs_initial,0,92000,0.980724,0.744464,0.236259,0.102000
92500,student_h,adjacent,92000,500,0.010163,0.009244,0.000919,0.982127
92500,student_h,vs_initial,0,92500,0.981640,0.742901,0.238739,0.103068
92500,teacher_h,adjacent,92000,500,0.002571,0.002349,0.000222,0.995540
92500,teacher_h,vs_initial,0,92500,0.981426,0.743252,0.238173,0.103104
93000,student_h,adjacent,92500,500,0.012155,0.011245,0.000910,0.978027
93000,student_h,vs_initial,0,93000,0.982333,0.743515,0.238817,0.103365
93000,teacher_h,adjacent,92500,500,0.001038,0.000878,0.000160,0.998395
93000,teacher_h,vs_initial,0,93000,0.981194,0.744447,0.236747,0.102619
93500,student_h,adjacent,93000,500,0.008191,0.007427,0.000764,0.985378
93500,student_h,vs_initial,0,93500,0.980507,0.743701,0.236806,0.102448
93500,teacher_h,adjacent,93000,500,0.000966,0.000838,0.000128,0.998510
93500,teacher_h,vs_initial,0,93500,0.981000,0.744636,0.236364,0.102288
94000,student_h,adjacent,93500,500,0.005885,0.005275,0.000610,0.990094
94000,student_h,vs_initial,0,94000,0.982650,0.744499,0.238151,0.102829
94000,teacher_h,adjacent,93500,500,0.000744,0.000593,0.000151,0.998937
94000,teacher_h,vs_initial,0,94000,0.981783,0.745215,0.236568,0.101824
94500,student_h,adjacent,94000,500,0.006704,0.005966,0.000738,0.988630
94500,student_h,vs_initial,0,94500,0.981231,0.744967,0.236264,0.101594
94500,teacher_h,adjacent,94000,500,0.002750,0.002588,0.000162,0.995087
94500,teacher_h,vs_initial,0,94500,0.981503,0.744067,0.237436,0.102394
95000,student_h,adjacent,94500,500,0.006351,0.005673,0.000678,0.988906
95000,student_h,vs_initial,0,95000,0.982437,0.744516,0.237920,0.102765
95000,teacher_h,adjacent,94500,500,0.000640,0.000533,0.000106,0.999038
95000,teacher_h,vs_initial,0,95000,0.981713,0.744837,0.236876,0.102489
95500,student_h,adjacent,95000,500,0.016933,0.015677,0.001256,0.969794
95500,student_h,vs_initial,0,95500,0.981770,0.742470,0.239300,0.104341
95500,teacher_h,adjacent,95000,500,0.000877,0.000795,0.000082,0.998498
95500,teacher_h,vs_initial,0,95500,0.982026,0.745426,0.236599,0.102256
96000,student_h,adjacent,95500,500,0.011413,0.010353,0.001061,0.979546
96000,student_h,vs_initial,0,96000,0.982950,0.745875,0.237074,0.101364
96000,teacher_h,adjacent,95500,500,0.001256,0.001156,0.000100,0.997813
96000,teacher_h,vs_initial,0,96000,0.981673,0.745385,0.236289,0.102552
96500,student_h,adjacent,96000,500,0.008910,0.008035,0.000875,0.984673
96500,student_h,vs_initial,0,96500,0.981499,0.747491,0.234009,0.100897
96500,teacher_h,adjacent,96000,500,0.002279,0.002171,0.000108,0.995814
96500,teacher_h,vs_initial,0,96500,0.982173,0.745581,0.236593,0.102053
97000,student_h,adjacent,96500,500,0.009211,0.008363,0.000848,0.983851
97000,student_h,vs_initial,0,97000,0.982697,0.744840,0.237857,0.102941
97000,teacher_h,adjacent,96500,500,0.000584,0.000497,0.000087,0.999084
97000,teacher_h,vs_initial,0,97000,0.981782,0.746467,0.235315,0.101341
97500,student_h,adjacent,97000,500,0.006371,0.005715,0.000656,0.989229
97500,student_h,vs_initial,0,97500,0.983040,0.747540,0.235500,0.100518
97500,teacher_h,adjacent,97000,500,0.000792,0.000736,0.000056,0.998587
97500,teacher_h,vs_initial,0,97500,0.982321,0.746802,0.235518,0.101251
98000,student_h,adjacent,97500,500,0.010785,0.010086,0.000699,0.980317
98000,student_h,vs_initial,0,98000,0.982461,0.746661,0.235800,0.101324
98000,teacher_h,adjacent,97500,500,0.001058,0.000999,0.000059,0.998064
98000,teacher_h,vs_initial,0,98000,0.982289,0.747085,0.235205,0.100984
98500,student_h,adjacent,98000,500,0.007887,0.007206,0.000681,0.986125
98500,student_h,vs_initial,0,98500,0.982515,0.744690,0.237825,0.101610
98500,teacher_h,adjacent,98000,500,0.000822,0.000780,0.000042,0.998480
98500,teacher_h,vs_initial,0,98500,0.982311,0.746912,0.235399,0.101224
99000,student_h,adjacent,98500,500,0.006199,0.005553,0.000645,0.989367
99000,student_h,vs_initial,0,99000,0.984312,0.747603,0.236709,0.100323
99000,teacher_h,adjacent,98500,500,0.000331,0.000312,0.000019,0.999390
99000,teacher_h,vs_initial,0,99000,0.982455,0.746952,0.235503,0.101261
99500,student_h,adjacent,99000,500,0.006515,0.005856,0.000659,0.988793
99500,student_h,vs_initial,0,99500,0.981777,0.745326,0.236451,0.102045
99500,teacher_h,adjacent,99000,500,0.000608,0.000587,0.000021,0.998849
99500,teacher_h,vs_initial,0,99500,0.982688,0.747223,0.235466,0.101126
100000,student_h,adjacent,99500,500,0.009004,0.008197,0.000806,0.985093
100000,student_h,vs_initial,0,100000,0.983745,0.747283,0.236462,0.100367
100000,teacher_h,adjacent,99500,500,0.000445,0.000430,0.000015,0.999156
100000,teacher_h,vs_initial,0,100000,0.982756,0.747420,0.235335,0.100968
