step,loss,loss_tau_ref,gap,gap_ratio,ff,fp,tp,cross_batch,hf_rows_consumed,synth_rows_consumed,mixup_applied,r2_random,r2_naive,u_temporal,u_batch,auc,top1,top3,cpc_aux,sigreg_e,sigreg_h,u_temporal_e,u_batch_e,u_batchtime,u_batchtime_e,ema_tau,cos_err_d0,cos_err_d1
63,12.953924179077148,19.591890335083008,-0.138153076171875,1.6592450928303502,0.6522843837738037,0.7904374599456787,0.5720147490501404,0.029889870434999466,4032,0,0,0.6150678098201752,0.18621665239334106,0.09097705781459808,0.20880059897899628,0.9704340696334839,0.3812754452228546,0.5696065425872803,,0.04298287630081177,0.08346424996852875,0.05800482630729675,0.056786492466926575,0.21844543516635895,0.056801460683345795,0.9000630000000001,0.3477155566215515,0.4150776267051697
64,12.90437126159668,21.421457290649414,-0.13119417428970337,1.668766481235205,0.6726324558258057,0.803826630115509,0.5987058877944946,0.026235194876790047,4096,0,0,0.646397590637207,0.18303942680358887,0.08008385449647903,0.17938277125358582,0.9641842842102051,0.32483041286468506,0.5044776201248169,,0.05213354527950287,0.09750869870185852,0.051075730472803116,0.06752274930477142,0.18098096549510956,0.06692444533109665,0.900064,0.32736748456954956,0.38579437136650085
65,12.940425872802734,18.94795036315918,-0.13879841566085815,1.6812257465279048,0.6574535369873047,0.7962519526481628,0.5568522810935974,0.04235858470201492,4160,0,0,0.6316514015197754,0.22526907920837402,0.09001445770263672,0.2039942890405655,0.9733667373657227,0.41981005668640137,0.6151967644691467,,0.03980250284075737,0.08725742250680923,0.047869980335235596,0.051901161670684814,0.21855132281780243,0.05191325023770332,0.900065,0.3425464630126953,0.41143476963043213
66,12.976500511169434,18.783864974975586,-0.13703465461730957,1.6455841260650526,0.6507007479667664,0.7877354025840759,0.5493893623352051,0.0697484165430069,4224,0,0,0.6167103946208954,0.22339248657226562,0.09994634985923767,0.17839133739471436,0.9694482684135437,0.3690637946128845,0.5723202228546143,,0.04104260727763176,0.08943614363670349,0.046220023185014725,0.04352733865380287,0.19745101034641266,0.043817684054374695,0.900066,0.34929922223091125,0.42314571142196655
67,12.964749336242676,18.38724708557129,-0.14778649806976318,1.675295494173458,0.6333663463592529,0.7811528444290161,0.5270076990127563,0.0255782101303339,4288,0,0,0.6171244978904724,0.22340291738510132,0.0966007187962532,0.20834285020828247,0.9711597561836243,0.39321574568748474,0.5907734036445618,,0.035111263394355774,0.07939928025007248,0.055842433124780655,0.052777912467718124,0.22352273762226105,0.05308340862393379,0.9000670000000001,0.3666336238384247,0.43211251497268677
68,12.835197448730469,19.491056442260742,-0.12678807973861694,1.6645315900327962,0.6824187636375427,0.8092068433761597,0.5969676375389099,0.03339838981628418,4352,0,1,0.6582031548023224,0.21089893579483032,0.08190599828958511,0.18198847770690918,0.9792730808258057,0.4417910575866699,0.6464043855667114,,0.038965437561273575,0.09997133910655975,0.04764706268906593,0.050436124205589294,0.19698846340179443,0.05097316950559616,0.900068,0.3175811767578125,0.3834593892097473
69,12.965269088745117,19.374126434326172,-0.12517637014389038,1.5774078835655307,0.6580334305763245,0.7832098007202148,0.5602862238883972,0.07188454270362854,4416,0,1,0.6324179470539093,0.220129132270813,0.09391459822654724,0.1520988941192627,0.9619876146316528,0.31397560238838196,0.5259159207344055,,0.038190729916095734,0.09441676735877991,0.042553823441267014,0.039661943912506104,0.17294619977474213,0.040235988795757294,0.900069,0.34196656942367554,0.42275723814964294
70,12.882854461669922,18.99909782409668,-0.13665419816970825,1.7019124527872116,0.6686574220657349,0.8053116202354431,0.5862302184104919,0.027763547375798225,4480,0,0,0.6635931432247162,0.1983931064605713,0.07985281199216843,0.21184566617012024,0.9773622155189514,0.4694708585739136,0.6491180658340454,,0.03218028321862221,0.0963711142539978,0.05684997886419296,0.06182150915265083,0.21849238872528076,0.062262628227472305,0.90007,0.33134254813194275,0.3820992410182953
71,12.972665786743164,18.40215492248535,-0.15318429470062256,1.7037660982696157,0.6291520595550537,0.7823363542556763,0.5326142907142639,0.04095616191625595,4544,0,1,0.6189506649971008,0.20504218339920044,0.08939310163259506,0.2311345636844635,0.9737696647644043,0.37340572476387024,0.5861601233482361,,0.03378783166408539,0.08640322089195251,0.06205856055021286,0.06569989770650864,0.2437567263841629,0.06621972471475601,0.9000710000000001,0.3708479404449463,0.42327001690864563
72,12.911962509155273,19.479555130004883,-0.13501113653182983,1.6126329267164647,0.6446103453636169,0.7796214818954468,0.5414698719978333,0.028056543320417404,4608,0,0,0.6230319738388062,0.22337841987609863,0.09430472552776337,0.196265310049057,0.9697957038879395,0.3622795343399048,0.5633650422096252,,0.03789617121219635,0.07334931194782257,0.046195030212402344,0.057580504566431046,0.21348802745342255,0.057696808129549026,0.900072,0.35538962483406067,0.42543452978134155
73,12.9371976852417,18.840116500854492,-0.13563328981399536,1.6316346229912273,0.6496329307556152,0.7852662205696106,0.5490738153457642,0.0748705342411995,4672,0,1,0.617461770772934,0.22097891569137573,0.0934261903166771,0.1774546056985855,0.9646942019462585,0.30773407220840454,0.5261872410774231,,0.03512255847454071,0.09160005301237106,0.05078443884849548,0.0469476655125618,0.19951564073562622,0.04766019433736801,0.900073,0.3503670394420624,0.41662174463272095
74,12.902542114257812,19.515033721923828,-0.13346153497695923,1.6149775595329483,0.6495199203491211,0.7829814553260803,0.5457919836044312,0.04077159985899925,4736,0,0,0.6381805539131165,0.22594726085662842,0.0952228233218193,0.20443299412727356,0.9667385816574097,0.385074645280838,0.5633650422096252,,0.03683867305517197,0.07934200763702393,0.05304083600640297,0.058520980179309845,0.2172800898551941,0.058597199618816376,0.900074,0.3504800498485565,0.4183092713356018
75,12.84924602508545,19.403661727905273,-0.12942755222320557,1.6431344092550195,0.6693274974822998,0.7987550497055054,0.5850715041160583,0.023365268483757973,4800,0,0,0.6561344563961029,0.20176512002944946,0.08358123898506165,0.1909019500017166,0.9779121279716492,0.448846697807312,0.6564450860023499,,0.033051248639822006,0.09224788099527359,0.055346980690956116,0.0591609962284565,0.19762660562992096,0.05933494120836258,0.9000750000000001,0.3306724429130554,0.3853062689304352
76,12.945462226867676,18.735252380371094,-0.13522446155548096,1.5983261457572906,0.6387709379196167,0.7739953994750977,0.5407220125198364,0.045284975320100784,4864,0,0,0.6102229952812195,0.21202117204666138,0.09676065295934677,0.1999870091676712,0.97262042760849,0.3782903850078583,0.579104483127594,,0.03705362230539322,0.07050517201423645,0.05249863117933273,0.05230777710676193,0.22089709341526031,0.052700258791446686,0.900076,0.3612290322780609,0.4203527271747589
77,12.871109962463379,19.417129516601562,-0.13508743047714233,1.6377152797063976,0.6530822515487671,0.7881696820259094,0.5518194437026978,0.028712451457977295,4928,0,0,0.6490923762321472,0.22412937879562378,0.09162154048681259,0.2266099452972412,0.9759569764137268,0.4260515868663788,0.6238806247711182,,0.039826273918151855,0.07206316292285919,0.049675002694129944,0.05839725583791733,0.2365611493587494,0.05845727026462555,0.900077,0.3469177186489105,0.40072232484817505
78,12.884368896484375,18.712562561035156,-0.13002264499664307,1.6143209323047236,0.6583247184753418,0.7883473634719849,0.5509544014930725,0.03763055428862572,4992,0,1,0.6367211043834686,0.23625880479812622,0.08881425112485886,0.2021353393793106,0.9763281345367432,0.42496609687805176,0.6198100447654724,,0.036883145570755005,0.07693140208721161,0.05600690096616745,0.053638242185115814,0.21884331107139587,0.054324597120285034,0.900078,0.341675341129303,0.405899316072464
79,12.875577926635742,19.534957885742188,-0.1306554675102234,1.6046474357648213,0.6532591581344604,0.7839146256446838,0.5500503778457642,0.024019435048103333,5056,0,0,0.6479085385799408,0.22660750150680542,0.09472311288118362,0.20187613368034363,0.9730140566825867,0.3831750452518463,0.574219822883606,,0.03922814875841141,0.06807714700698853,0.05205715075135231,0.05493371933698654,0.21694986522197723,0.054930493235588074,0.9000790000000001,0.34674081206321716,0.410111665725708
80,12.911280632019043,18.55340576171875,-0.12799644470214844,1.578380541808899,0.6507021188735962,0.7786985635757446,0.5473355054855347,0.03338978439569473,5120,0,0,0.6178489923477173,0.22670495510101318,0.09329613298177719,0.20256377756595612,0.9749332070350647,0.4417910575866699,0.6230664849281311,,0.03691742941737175,0.0697699785232544,0.0543530136346817,0.0506478026509285,0.2185041755437851,0.05107595771551132,0.90008,0.34929779171943665,0.4142097532749176
81,12.926639556884766,18.324413299560547,-0.13527679443359375,1.6177028131512459,0.6457234025001526,0.7810001969337463,0.5307917594909668,0.047349538654088974,5184,0,0,0.6156066358089447,0.2425088882446289,0.09992140531539917,0.20990127325057983,0.9758902192115784,0.4271370470523834,0.6238806247711182,,0.03472260758280754,0.072004534304142,0.054194286465644836,0.05278370529413223,0.22686292231082916,0.053101036697626114,0.900081,0.354276567697525,0.41708803176879883
82,12.843093872070312,18.9177303314209,-0.11739975214004517,1.5672275659486234,0.6756290793418884,0.7930288314819336,0.570690393447876,0.05341464281082153,5248,0,0,0.6555803418159485,0.2428213357925415,0.08861858397722244,0.18605849146842957,0.9765162467956543,0.4436906576156616,0.6548168659210205,,0.035955335944890976,0.07981593161821365,0.04528234899044037,0.04603736102581024,0.19882194697856903,0.04636981710791588,0.900082,0.3243709206581116,0.3914337456226349
83,12.794421195983887,19.049089431762695,-0.11850231885910034,1.6043629645031499,0.6854196190834045,0.8039219379425049,0.597628116607666,0.039646800607442856,5312,0,1,0.6725097894668579,0.2170109748840332,0.0821257159113884,0.18020333349704742,0.9808642864227295,0.4572591781616211,0.6662144064903259,,0.03399394452571869,0.08313270658254623,0.05205558240413666,0.05092894285917282,0.19446657598018646,0.05142110958695412,0.9000830000000001,0.3145803213119507,0.37438178062438965
84,12.825929641723633,18.961666107177734,-0.11896902322769165,1.5835460268844648,0.6771584153175354,0.796127438545227,0.5893421769142151,0.02635796368122101,5376,0,0,0.6651932001113892,0.21219229698181152,0.08207018673419952,0.19620439410209656,0.9806761741638184,0.5392130613327026,0.7055631279945374,,0.03648405522108078,0.08468557894229889,0.05358060821890831,0.05276067927479744,0.20570607483386993,0.05325987935066223,0.900084,0.3228415846824646,0.38839638233184814
85,12.810826301574707,19.15660285949707,-0.11786836385726929,1.575452890195025,0.6773045063018799,0.7951728701591492,0.5791544318199158,0.026751745492219925,5440,0,0,0.6736694276332855,0.23103338479995728,0.0837518498301506,0.1915765106678009,0.9798641800880432,0.4407055675983429,0.6458616256713867,,0.0320526584982872,0.08385510742664337,0.0567011833190918,0.05418830364942551,0.20140661299228668,0.05444899946451187,0.900085,0.32269546389579773,0.3916485905647278
86,12.831048965454102,19.14448356628418,-0.1150292158126831,1.5409327261398262,0.6723210215568542,0.7873502373695374,0.5731493830680847,0.030895773321390152,5504,0,0,0.6661739349365234,0.23051583766937256,0.08788714557886124,0.1612287014722824,0.9774793386459351,0.42632293701171875,0.6301221251487732,,0.03686397522687912,0.07295655459165573,0.04660917818546295,0.04236701875925064,0.17671450972557068,0.04282195866107941,0.900086,0.327678918838501,0.3995589017868042
87,12.937932014465332,18.385757446289062,-0.13515430688858032,1.601079524684677,0.6399930715560913,0.7751473784446716,0.5335554480552673,0.028906401246786118,5568,0,0,0.617401510477066,0.22644460201263428,0.09941413998603821,0.20960552990436554,0.9768379926681519,0.449118047952652,0.6466757655143738,,0.03584112599492073,0.06491777300834656,0.05722148343920708,0.054587915539741516,0.22661173343658447,0.05477314069867134,0.900087,0.3600068986415863,0.4283256232738495
88,12.800189018249512,18.904356002807617,-0.12888497114181519,1.657917780777137,0.6752167344093323,0.8041017055511475,0.572435200214386,0.020608574151992798,5632,0,0,0.6506541967391968,0.2387734055519104,0.08105003088712692,0.2329833209514618,0.9836016893386841,0.4681139886379242,0.6708276867866516,,0.032140277326107025,0.07721342891454697,0.06532405316829681,0.06980765610933304,0.24054431915283203,0.07030022889375687,0.900088,0.3247832655906677,0.37567034363746643
89,12.864940643310547,19.20701026916504,-0.11399120092391968,1.549066765505795,0.6783998012542725,0.7923910021781921,0.5755119919776917,0.05832185223698616,5696,0,1,0.6686858236789703,0.2407950758934021,0.08737781643867493,0.17675334215164185,0.9729349613189697,0.35875171422958374,0.5625509023666382,,0.03551864251494408,0.07975909113883972,0.046339038759469986,0.05066976696252823,0.1969754993915558,0.05124421790242195,0.900089,0.32160013914108276,0.3885900378227234
90,12.923094749450684,18.23756217956543,-0.1327226161956787,1.5852815636975062,0.6405102610588074,0.7732328772544861,0.5208576917648315,0.04511237516999245,5760,0,0,0.621967226266861,0.24797219038009644,0.09734958410263062,0.2177087962627411,0.9765132069587708,0.4208955466747284,0.6298507452011108,,0.0324263870716095,0.06257392466068268,0.055590178817510605,0.05695754289627075,0.23376019299030304,0.05727337300777435,0.9000900000000001,0.3594897985458374,0.4187210500240326
91,12.863719940185547,19.585031509399414,-0.11020886898040771,1.525515077808432,0.6800752282142639,0.7902840971946716,0.5774893760681152,0.06958774477243423,5824,0,1,0.67100790143013,0.24110013246536255,0.08629841357469559,0.15263831615447998,0.969476044178009,0.38860246539115906,0.5782904028892517,,0.03165047615766525,0.0778723955154419,0.04277684539556503,0.042983390390872955,0.17417779564857483,0.043499138206243515,0.900091,0.3199247121810913,0.3939586877822876
92,12.873452186584473,19.25246238708496,-0.11495792865753174,1.5441683172227771,0.6737877130508423,0.788745641708374,0.5758249759674072,0.04207523912191391,5888,0,1,0.6711764633655548,0.22929608821868896,0.09076961129903793,0.15298330783843994,0.9695736765861511,0.3750339448451996,0.5902307033538818,,0.03642221540212631,0.07164592295885086,0.04423035308718681,0.04382944479584694,0.1725284308195114,0.04422944411635399,0.900092,0.3262122869491577,0.4033253788948059
93,12.901305198669434,18.466270446777344,-0.13765424489974976,1.652404083148889,0.6513503789901733,0.7890046238899231,0.5441707372665405,0.034207407385110855,5952,0,0,0.6283948123455048,0.23321843147277832,0.08777794986963272,0.2206120640039444,0.9802013039588928,0.45753055810928345,0.6607869863510132,,0.03289727121591568,0.07375194132328033,0.06284098327159882,0.06128958985209465,0.23445139825344086,0.06170208007097244,0.900093,0.34864962100982666,0.4043591022491455
94,12.80997371673584,19.475936889648438,-0.12431591749191284,1.6330838141138981,0.6793184280395508,0.8036343455314636,0.5757768154144287,0.029153019189834595,6016,0,0,0.6652560532093048,0.24185174703598022,0.07967092096805573,0.20929989218711853,0.9829920530319214,0.4765264689922333,0.6895522475242615,,0.03309423476457596,0.07928723096847534,0.058631397783756256,0.06088723987340927,0.21705275774002075,0.06150766462087631,0.9000940000000001,0.3206815719604492,0.3807362914085388
95,12.87331485748291,18.455238342285156,-0.13604050874710083,1.6436153413186216,0.6525902152061462,0.7886307239532471,0.5309577584266663,0.03140852600336075,6080,0,1,0.6467776000499725,0.25766557455062866,0.08307234942913055,0.23252061009407043,0.9814224243164062,0.4724559187889099,0.6580733060836792,,0.03116951324045658,0.06990908086299896,0.059020865708589554,0.0659351646900177,0.2442796677350998,0.06638454645872116,0.900095,0.34740978479385376,0.40433382987976074
